key,de,en,es,es_MX,fr,it,ja,ko,pl,pt_BR,tr,zh_TW
<!MissingKey:-RANGE>,-RANGE,-RANGE,-RANGE,-RANGE,-RANGE,-RANGE,-レンジ,-렌지,RAŃCZA,-RANGE,-ORTAKAL,-藍吉
AVIARY_DECLAN_TOOLTIP,Der Mann atmet nicht mehr und er blutet am Hals.,The man is not breathing and his neck is bleeding.,El hombre no respira y sangra del cuello.,El hombre no respira y su cuello está sangrando.,L'homme ne respire plus et son cou saigne.,L'uomo non respira e sanguina dal collo.,この男性は息をしておらず、首から血を流している。,남자는 숨이 멎었으며 목에서는 피가 흐르고 있다.,Nie oddycha. Wykrwawił się przez ranę w szyi.,O homem não está respirando e o seu pescoço está sangrando.,Adam nefes almıyor ve boynu kanıyor.,這名男子已沒有呼吸，且頸部流血。
MARCIE,Marcie,Marcie,Marcie,Marcie,Marcie,Marcie,マーシー,마시,Marcie,Marcie,Marcie,瑪西
<!MissingKey:Sawyer>,Sawyer,Sawyer,Sawyer,Sawyer,Sawyer,Sawyer,ソイヤー,소이어,Sawyer,Sawyer,Sawyer,沙爾
<!MissingKey:Jane>,Jane,Jane,Jane,Jane,Jane,Jane,ジェーン,제인,Jane,Jane,Jane,珍妮
<!MissingKey:Sabrina>,Sabrina,Sabrina,Sabrina,Sabrina,Sabrina,Sabrina,サブリナ,사브리나,Sabrina,Sabrina,Sabrina,莎賓娜
9AM,09:00,9AM,09:00,9 A.M.,9 h,09:00,9AM,9AM,09:00,9h,09.00,9 點
<!MissingKey:Knox>,Knox,Knox,Knox,Knox,Knox,Knox,ノックス,녹스,Knox,Knox,Knox,諾克斯
SHOW_CAMERON_SPEECH,"Hätten sie mich nicht als erste verdammte Nummer aufgestellt, hätte ich gewonnen!
Die ganze Arbeit ist umsonst! Sollte er nicht ein „Rülpsredner“ sein?!","I would’ve won if they hadn’t put me as the first stinkin’ act! 
All that work, wasted! I thought he was a “burpist”!","¡Habría ganado yo si no me hubieran hecho salir el primero!
¡Todo el puñetero trabajo, para nada! ¡Creía que era un «eructador»!","¡Habría ganado si no me hubieran puesto como el primer maldito acto! 
¡Todo ese trabajo, desperdiciado! ¡Pensé que era un «eructador»!","J'aurais gagné s'ils ne m'avaient pas fait passer en premier ! 
Tout ce travail, gâché ! Il avait annoncé être un « roteur » !","Avrei vinto se non mi avessero messo all'inizio della scaletta! 
Tutto impegno sprecato! Pensavo che fosse un ""ruttatore""!","俺の演目順が1番目じゃなかったら、絶対優勝していたのに！
あれほど努力したのに、すべて水の泡だ！あいつは「ゲップ屋」だと思っていたのに！","망할, 첫 번째로 출연시키지만 않았어도 내가 이겼을 거야! 
내가 얼마나 노력했는데 다 물거품이 되다니! 그 사람은 '트림쟁이'인 줄 알았는데!","Przegrywam, bo kazali mi występować na samym początku! 
Tyle wysiłku na marne. A poza tym czy on nie był czasem „bekaczem”?","Eu ganharia se não tivessem me colocado como a primeira apresentação nessa droga! 
Todo esse trabalho pra nada! Eu achei que ele era “arrotador”!","Beni ilk sıraya koymasalardı kesin kazanırdım! 
O kadar emek boşa gitti! Onun ""geğirikçi"" olduğunu sanıyordum!","如果他們沒有把我列為第一個登場的話我就贏了！ 
所有辛苦都白費了！我以為他是個「打嗝人」！"
DANCE_SCROLL_PUZZLE_CONTENT,"Moumaati Dasilva war mehr als überrascht, als sie sah, wie Atharv Reddy einen alten lemurischen Speiltanz aufführte. Der Tanz bedeutet übersetzt: [id=1] [id=2] [id=3] [id=4]. [id=5]: [id=6] [id=7] [id=8] [id=9].",Moumaati Dasilva was shocked to see Atharv Reddy performing an ancient Lemurian Speildance. The dance translated to [id=1] [id=2] [id=3] [id=4]. [id=5] [id=6] [id=7] who [id=8] [id=9].,Moumaati Dasilva se sorprendió al ver que Atharv Reddy representaba un bailespejo lemuriano ancestral. El baile se podía traducir como «el [id=1] [id=2] [id=3] [id=4]. [id=5]la [id=6] de los [id=7] que [id=8] [id=9]».,Moumaati Dasilva estaba sorprendida al ver a Atharv Reddy bailando el ancestral bailespecular lemuriano. El baile se traducía a el [id=1] [id=2] [id=4] [id=3]. [id=5] con [id=7] [id=6] que [id=8] [id=9].,Moumaati Dasilva a été choquée de voir Atharv Reddy réaliser une Danse-spion lémuroise antique. Cette chorégraphie constituait une tournure de phrase pouvant être interpretée comme : la [id=1] [id=2] les [id=4] [id=3]. Il faut [id=5] de ces [id=7] [id=6] qui [id=8] des [id=9].,"Moumaati Dasilva è rimasta sbigottita vedendo Atharv Reddy eseguire l'antica danza speculare lemuriana. La danza diceva: ""La [id=1] [id=2] [id=4] [id=3]. [id=5] della [id=6] degli [id=7] che ne [id=8] le [id=9]"".",ムーマーティ・ダシルヴァは、 アサルヴ・レディーが 古代 レムリアの スピール ダンスを 披露している姿を 見て 衝撃を受けた。 この ダンスは、 「[id=1] が [id=3] [id=4] を [id=2]。[id=9] を [id=8] [id=6] の [id=7] に [id=5] せよ」という 意味を 成している。,마우마티 다실바는 아타르브 레디가 고대 레무리아 스페일 춤 공연을 하는 것을 보고 충격을 받았다. 춤 내용은 다음과 같다. [id=1]은(는) [id=3] [id=4]을(를) [id=2].  [id=9]을(를) [id=8]할 [id=6] [id=7]을(를) [id=5].,"Moumaati Dasilva była zszokowana, gdy zrozumiała, że Atharv Reddy wykonuje starożytny taniec lemuryjski. Znaczenie tańca: [id=1] [id=2] [id=3] [id=4]; [id=5] [id=6] [id=7], którzy [id=8] [id=9].",Moumaati Dasilva ficou em choque ao ver Atharv Reddy apresentar uma antiga magidança lemuriana. A dança traduziu-se em “o [id=1] [id=2] [id=4] [id=3]. [id=5] com [id=7] [id=6] que [id=8] [id=9].,"Atharv Reddy'nin kadim bir Lemurya Anlatı Dansı yapması Moumaati Dasilva'yı çok şaşırttı. Dansın tercümesi şuydu; [id=1], [id=3] [id=4] [id=2] ve [id=9] [id=8] [id=6] [id=7] karşı [id=5].",毛馬帝·達錫爾瓦看到 阿薩夫·瑞迪 表演 一支 雷姆利亞斯佩爾 舞蹈後感到 吃驚。這支 舞蹈可譯為 以下 句子：[id=1] [id=2] [id=3] [id=4]，[id=5] [id=8] [id=9] 的 [id=6] [id=7]。
<!MissingKey:The Masked>,den Maskierten,The Masked,el urogallo,enmascarado,Le coquelet,urogallo,覆面の,가면,Zamaskowana,Mascarado,Kınalı,黑面
<!MissingKey:Nythalic's>,Nythalics,Nythalic's,el heraldo,de Nythalic,Le pétrel,laro,ニタリックの,니탈릭의,Nitalijska,Nitálica,Nythalic,尼塔立的
DANCE_BOOK_BODY_6,Der Schneidersitz erweitert das Wort um einen bestimmten Artikel (z. B. wird aus „Buch“ „das Buch“).,"Sitting cross-legged added a definite article (e.g., ‘book’ becomes ‘the book’).","Sentarse con las piernas cruzadas añadía un adjetivo indefinido (por ejemplo, «libro» pasaría a ser «algún libro»).",Sentarse de piernas cruzadas añadía el artículo determinado (por ejemplo: «libro» se transforma en «el libro»).,La posture assise avec les jambes croisées ajoute un article défini (ex. « livre » devient « le livre »).,"Sedersi a gambe incrociate dava l'articolo determinativo (es.: ""libro"" diventa ""il libro"").",胡坐をかいて座っている場合、定冠詞が追加される（例：本「book」が「the book」になる。,앉아서 다리를 꼰 자세는 정관사를 추가한다(예: '책'이 '그 책'이 되는 식).,Siedzenie ze skrzyżowanymi nogami dodaje podkreślenie lub przyimek wskazujący (np. „książka” zamienia się w „ta książka”).,"Sentar-se de perna cruzadas adicionava um artigo definido (por exemplo, “livro” vira “o livro”).","Bacak bacak üstüne atarak oturmak ise belirtme edatı işlevi görüyordu (Ör. herhangi bir kitap değil, belirli bir kitap ifade edilmiş oluyor).",盤腿而坐則加上定冠詞（例如「書」變成了「這本書」）。
COMPLEX_NOTICE_PICNIC_TITLE,Danke an alle Teilnehmer des Picknicks!,Thanks to everyone who attended the picnic!,¡Gracias a todos los que habéis venido al pícnic!,¡Gracias a todos los que fueron al pícnic!,MERCI À TOUS CEUX QUI ONT PARTICIPÉ À LA SORTIE PIQUE-NIQUE !,Grazie a tutti quelli che hanno partecipato al picnic!,"ピクニックにご参加
いただき、ありがとう
ございました！",피크닉에 참여해 주신 모든 여러분 감사합니다!,Dziękujemy wszystkim uczestnikom pikniku!,Agradeço a todos que foram ao piquenique!,Pikniğe katılan herkese teşekkürler!,"感謝大家撥空
參加野餐聚會！"
DANCE_BOOK_BODY_4,"UNTERKÖRPERHALTUNG
 
Vielleicht einer der kuriosesten Aspekte des lemurischen Speiltanzes ist die Beziehung zwischen manchen Bewegungen des Unter- und Oberkörpers und ihre Auswirkung auf die Grammatik. Daraus ergeben sich viele interessante Möglichkeiten.","LOWER BODY STANCES
 
Perhaps one of the most curious aspects of Lemurian Speildance was the relationship between some lower and upper body movements and its effect in establishing grammar. This opens the door to many interesting possibilities.","POSTURAS DE TREN INFERIOR
 
Puede que uno de los aspectos más curiosos del bailespejo lemuriano fuera la relación entre los movimientos de las partes superior e inferior del cuerpo, y cómo se usa para representar la gramática. Esto abre la puerta a un sinfín de posibilidades.","POSTURAS DEL TREN INFERIOR
 
Tal vez uno de los aspectos más curiosos del bailespecular lemuriano, era la relación entre algunos movimientos de la parte inferior y superior del cuerpo, y su efecto en la gramática. Esto abre la puerta a muchas oportunidades interesantes.","POSTURES DU BAS DU CORPS
 
L'un des aspects les plus curieux des Danse-spions lémuroises est peut-être la manière dont la relation entre certains mouvements du bas et du haut du corps détermine la grammaire. Ceci ouvre la voie à de nombreuses possibilités intéressantes.","POSIZIONE ARTI INFERIORI

Forse uno degli aspetti più curiosi della danza speculare lemuriana era la relazione tra i movimenti della parte superiore e inferiore del corpo, che stabilivano le regole grammaticali. Ciò apre a molte possibilità interessanti.","下半身の構え
 
レムリアのスピールダンスに関して最も興味深い要素はおそらく、下半身と上半身の動きの関連性であり、それが文法的にどのような影響を及ぼすかである。これにより、数多くの興味深い可能性が開かれていくことになるだろう。","하체 자세
 
레무리아 스페일 춤의 가장 흥미로운 점 중 하나는 상체와 하체 동작 사이의 관계가 문법 확립에 어떻게 영향을 미쳤는가일 것이다. 이는 여러 가지 흥미로운 가능성을 열어준다.","DOLNA CZĘŚĆ CIAŁA
 
Jednym z najbardziej interesujących aspektów lemuryjskiego tańca lustrzanego był związek między pewnymi ruchami dolnej i górnej części ciała oraz ich wpływ na tworzenie gramatyki. Zapewnia to wiele ciekawych możliwości.","POSTURAS DA PARTE INFERIOR DO CORPO
 
Talvez um dos aspectos mais curiosos da magidança lemuriana tenha sido a relação entre alguns movimentos da parte inferior e superior do corpo e o efeito na gramática, o que abre porta a várias possibilidades interessantes.","ALT VÜCUT DURUŞLARI
 
Lemurya Anlatı Dansının en ilginç taraflarından biri de bazı alt ve üst vücut hareketleri arasındaki ilişki ve bunun, dil bilgisi kurallarının oluşturulması üzerindeki etkisiydi. Bu, birçok ilginç olasılığın önünü açmaktadır.","下半身姿勢
 
下半身和上半身動作的關係，以及其對文法的影響，可能是雷姆利亞斯佩爾舞蹈中最令人好奇的一部分。這增添了許多很有意思的可能性。"
AVIARY_SYMBOL_PUZZLE_NAME,Symbole,Symbols,Símbolos,Símbolos,Symboles,Simboli,シンボル,상징,Symbole,Símbolos,Semboller,符號
COMPLEX_NOTICE_BOARD_PHONE_NUMBER,010-792-013,010-792-013,010-792-013,010-792-013,010-792-013,10792013,010-792-013,010-792-013,010-792-013,010-792-013,010-792-013,010-792-013
DANCE_BOOK_BODY_5,"Eine Einfußstellung führt dazu, dass die Pluralform eines Wortes verwendet wird (z. B. wird aus „Buch“ „Bücher“).","A one-foot stance invoked the plural form of a word (e.g., ‘book’ becomes ‘books').","Una postura a pata coja significaba el uso en plural de una palabra (por ejemplo, «libro» pasaría a ser «libros»).",Pararse en una sola pierna transmitía el plural de la palabra (por ejemplo: «libro» se transforma en «libros»).,Une posture sur un pied indique la forme plurielle d'un mot (ex. « livre » devient « livres »).,"Una gamba sollevata formava il plurale di una parola (es.: ""libro"" diventa ""libri"").",片足で立っている場合は、ある単語の複数形を表している（例：本「book」が「books」になる）。,한 발로 선 자세는 한 단어의 복수형을 가리킨다(예: '책'이 '책들'이 되는 식).,Postawa na jednej nodze tworzy liczbę mnogą (np. „książka” zamienia się w „książki”).,"Uma postura de um pé invocava a forma plural de uma palavra (por exemplo, “livro” vira “livros”).","Tek ayak üzerinde durulan bir duruş, bir sözcüğü çoğul hâle getiriyordu (Ör. kitap, kitaplar oluyor).",單腳站立代表單字的複數形（例如「書」變成「很多書」）。
DANCE_BOOK_BODY_2,"Im alten Lemuria stellten die Philosophen die These auf, dass verschiedene Körperteile bestimmte Charaktereigenschaften verkörpern. 
Der Speiltanz spiegelt diese These wieder.
","In ancient Lemuria, philosophers postulated that various parts of the body housed particular character attributes. 
Speildance reflected this belief.
","En la antigua Lemuria, los filósofos afirmaban que cada parte del cuerpo tenía un rasgo de personalidad. 
El bailespejo reflejaba esta creencia.
","En la antigua Lemuria, los filósofos afirmaban que varias partes del cuerpo albergaban atributos particulares del carácter. 
El bailespecular reflejaba esta creencia.
","En Lémurie antique, les philosophes pensaient que diverses parties du corps abritaient différents traits de caractère. 
Les Danse-spions reflètent cette croyance.
","Nell'antica Lemuria, i filosofi postulavano che le varie parti del corpo racchiudessero particolari attributi caratteriali.
La danza speculare rifletteva tale convinzione.
","古代レムリアでは、哲学者たちは異なる体の部位が特有の特性や属性を含んでいると仮定していた。 
スピールダンスはこの考えを反映したものである。
","고대 레무리아에서는 철학자들이 다양한 신체 부위에 특정한 속성이 담겨 있다고 생각했다.
스페일 춤은 이러한 신념을 반영했다.
","W starożytnej Lemurii filozofowie postulowali, że z różnymi częściami ciała związane są pewne atrybuty. 
Taniec lustrzany odzwierciedla to wierzenie.
","Na antiga Lemúria, os filósofos postularam que várias partes do corpo armazenavam características específicas. 
A magidança refletia esta crença.
","Antik Lemurya'da filozoflar, bedenin belirli kısımlarının belirli karakter niteliklerini taşıdığını öne sürüyordu. 
Anlatı Dansı da bu inancı yansıtıyordu.
","在古雷姆利亞時代，哲學家們假設身體各部位都擁有特定的性格特徵。
斯佩爾舞蹈即反映了這個信念。
"
DANCE_BOOK_BODY_3,Diese Handgeste wird auf ein beliebiges Körperteil gerichtet und verweist auf das zugehörige Attribut desselben.,"This hand shape, when held to any part of the body, referred to that part's accompanying attribute.","Cuando se apunta a cualquier parte del cuerpo con la mano en esta posición, se refiere al rasgo que acompaña esa parte.","Esta forma de la mano, cuando se sostenía a una parte del cuerpo, hacía referencia al atributo que acompañaba a esa parte.","Cette position de main, lorsqu'elle est dirigée vers une partie du corps, faisait référence à ce trait de caractère.",Questo gesto della mano su una parte del corpo si riferiva all'attributo associato a quella parte.,この手の形を作って体のいずれかの部位を差した場合は、その部分に付随する属性を参照していることになる。,이 손 모양을 신체 부위에 대고 있으면 그 부위에 해당하는 특성을 나타내는 것이다.,"Ten gest dłoni, trzymany przy którejś części ciała, odnosił się do związanego z nią atrybutu.","Este formato da mão, quando segurado em qualquer parte do corpo, servia como referência ao atributo que acompanha essa parte.","Bu el formu, bedenin herhangi bir kısmının üzerine konulduğunda o kısmın ilgili niteliğini ifade ediyordu.",當這個手的形狀位在身體的任何部位時，即指著該部位的相關特徵。
TRIALS_L_AGE,Alter,Age,Edad,Edad,Âge,Età,年齢,나이,Wiek,Idade,Yaş,年齡
DANCE_BOOK_BODY_1,"Beim Speiltanz wurden die Gegensätze bekannter Wörter durch Umkehrung der Bewegungen ihrer Gegenstücke ausgedrückt.
 
Zum Beispiel:","In Speildance, opposites of common words were conveyed by reversing the movements of their counterparts.
 
For example:","En el bailespejo, para representar los antónimos de palabras comunes se invertían los movimientos de sus contrapartes.
 
Por ejemplo:","En el bailespecular, los opuestos de palabras comunes se transmitían invirtiendo los movimientos de sus homólogos.
 
Por ejemplo:","Dans les Danse-spions, le contraire des mots communs était exprimé en inversant les mouvements de leur antonyme.
 
Par exemple :","Nella danza speculare, i contrari delle parole comuni venivano espressi invertendo i movimenti del loro antonimo.
 
Per esempio:","スピールダンスでは、一般的な単語の反対語は、対応する単語の動きを逆にすることで伝えられる。
 
例：","스페일 춤에서는 흔한 단어를 표현하는 움직임을 반대로 하여 그 단어의 반댓말을 표현했다.
 
예시:","W tańcu lustrzanym przeciwieństwa powszechnych słów były przekazywane przez odwrócenie ruchów.
 
Na przykład:","Na magidança, os opostos das palavras comuns foram integrados revertendo os movimentos dos seus equivalentes.
 
Por exemplo:","Anlatı Dansında, yaygın sözcüklerin zıt anlamları hareketlerin tersi yapılarak ifade ediliyordu.
 
Örneğin:","在斯佩爾舞蹈中，常用詞的相反是以顛倒對應字詞的動作來表達。
 
例如："
COMPLEX_SCENARIO_DESCRIPTION,Eine Tragödie auf mehreren Ebenen ,A High-Rise Tragedy ,Una tragedia a gran altura ,Una tragedia en el edificio ,Une tragédie au sommet ,Tragedia nel palazzo ,高層ビルでの悲劇 ,고층 건물에서의 비극 ,Tragedia w bloku ,Tragédia no arranha-céu ,Bir Site Trajedisi ,高樓悲劇 
<!MissingKey:attacked>,angegriffen,attacked,atacó,atacó,attaqué,attaccato,攻撃,공격하고,zaatakowała,atacou,saldırdı,襲擊
DANCE_SHUT,SCHLIEẞEN,SHUT,CERRAR,CERRAR,FERMER,CHIUDERE,閉じる,닫는다,ZAMKNĄĆ,FECHADO,KAPAT,關上
TRIALS_L_RED,rot,red,rojo,rojo,roux,rossi,赤,적발,rude,ruivo,kızıl,紅
COMPLEX_BOOK_TITLE_1,Wie man redet und sich Gehör verschafft,How to Speak and Be Heard,Cómo hacerte escuchar,Cómo hablar y hacerse oír,Comment parler et être entendu,Parlare e farsi sentire,"上手な話し方と、
受け止められ方",말하고 설득하는 법,"Jak mówić tak, by nas słyszano",Como falar e ser ouvido,Konuşma ve Anlaşılma Sanatı,如何溝通和被聽見
COMPLEX_BOOK_TITLE_2,ERNSTE GESPRÄCHE,DIRE DISCUSSIONS,CONVERSACIONES DIFÍCILES,DEBATES ATROCES,DISCUSSIONS DIFFICILES,DISCUSSIONI DIFFICILI,厳しい議論,심각한 토론,TRUDNE ROZMOWY,DISCUSSÕES INTENSAS,CİDDİ TARTIŞMALAR,恐怖討論
DANCE_OBJECTS_CREATURES,OBJEKTE  &    KREATUREN,OBJECTS  &    CREATURES,OBJETOS  Y    CRIATURAS,OBJETOS  Y    CRIATURAS,OBJETS  ET    CRÉATURES,OGGETTI  E    CREATURE,物体と生き物,물체  및    생물,OBIEKTY I    ISTOTY,OBJETOS E CRIATURAS,NESNELER ve    CANLILAR,物體  &    生物
DANCE_STRENGTH,Stärke,strength,fuerza,fuerza,force,forza,強さ,힘,siła,força,kuvvet,力量
<!MissingKey:received>,erhielt,received,recibió,recibió,reçu,ricevuto,受け取る,받았다,otrzymała,recebeu,verildi,收到了
<!MissingKey:The Deathrattle>,den Plappernden,The Deathrattle,el lori,Loro,Le lori,lori,断末魔の,죽음의 딸랑이,Papużka,Lóri,Hırıltılı Geveze,哀鳴
COMPLEX_RESIDENT_PUZZLE_NAME,Bewohner,Residents,Inquilinos,Residentes,Résidents,Inquilini,住人,주민,Mieszkańcy,Residentes,Bina Sakinleri,住戶
<!MissingKey:The Red-Breasted>,den Rotbrüstigen,The Red-Breasted,el marabú,Garza,Le héron,airone,赤胸の,붉은가슴,Czapla ,Garça,Kırmızı Göğüslü,紅胸
<!MissingKey:The Bleary-Eyed>,den Trübäugigen,The Bleary-Eyed,el pinchaflores,El picaflor,Le perce-fleur,bucafiori,かすみ目の,졸린눈,Diglossa,Fura-flores,Mahmur Bakışlı,睡眼惺忪的
<!MissingKey:Morag>,Morag,Morag,Morag,Morag,Morag,Morag,モラーグ,모라그,Morag,Morag,Morag,莫拉
AVIARY_HERALD_NAME,Bote,Herald,de Nythalic,de Nythalic,nytalique,di Nythalic,ミズナギドリ,헤럴드,Nitalijska,Nitálica,Müjdeci Dalgıç,圓尾鸌
AVIARY_LORY_NAME,Lori,Lory,agonizante,mortífero,agonisant,strido funesto,ローリー,앵무,Agonalna,Morbigrito,Papağan,吸蜜鸚鵡
AVIARY_GROUSE_NAME,Raufuß,Grouse,enmascarado,enmascarado,masqué,mascherato,ライチョウ,뇌조,Zamaskowana,Mascarado,Keklik,松雞
AVIARY_HERON_NAME,Reiher,Heron,petirrojo,pechirroja,rouge-gorge,dal petto rosso,鷺,왜가리,Czerwonobrzucha,Peito-vermelho,Balıkçıl,蒼鷺
AVIARY_PIERCER_NAME,Hakenschnabel,Flower-Piercer,soñoliento,adormilado,vaseux,occhi foschi,ハナサシミツドリ,꽃찌름이,Łzawooka,Olho-caído,Çiçekdelen,刺花鳥
MARCIE,Marcie,Marcie,Marcie,Marcie,Marcie,Marcie,マーシー,마시,Marcie,Marcie,Marcie,瑪西
<!MissingKey:Moore>,Moore,Moore,Moore,Moore,Moore,Moore,ムーア,무어,Moore,Moore,Moore,莫爾
<!MissingKey:Astor>,Astor,Astor,Astor,Astor,Astor,Astor,アスター,아스터,Astor,Astor,Astor,阿斯特
HEIGHT_41,171 cm,5′ 6″,171 cm,167 cm,168 cm,171 cm,171 cm,168 cm,168 cm,168 cm,168 cm,168cm
HEIGHT_40,180 cm,5′ 9″,180 cm,175 cm,175 cm,180 cm,180 cm,175 cm,175 cm,175 cm,175 cm,175cm
SHOW_BALLS_TOOLTIP,Mehrere Jonglierbälle.,Juggling balls,Pelotas de malabares,Pelotas de malabarismo,Balles de jonglage,Palline da giocoliere,ジャグリングの玉,저글링 공,Piłeczki do żonglowania,Bolas de malabarismo,Jonklör topları,雜耍球
HEIGHT_43,156 cm ,5′ 11″,156 cm ,180 cm,180 cm ,156 cm ,156 cm ,180 cm ,180 cm,180 cm,180 cm ,180cm
HEIGHT_42,125 cm,4′ 11″,125 cm,150 cm,150 cm,125 cm,125 cm,150 cm,150 cm,150 cm,150 cm,150cm
DECLAN,Declan,Declan,Declan,Declan,Declan,Declan,デクラン,데클란,Declan,Declan,Declan,迪克蘭
<!MissingKey:Palmer>,Palmer,Palmer,Palmer,Palmer,Palmer,Palmer,ポーマー,팔머,Palmer,Palmer,Palmer,帕莫爾
CRYSTAL,Crystal,Crystal,Crystal,Crystal,Crystal,Crystal,クリスタル,크리스탈,Crystal,Crystal,Crystal,克里斯托
SHOW_SCENARIO_NAME,Drama hinter den Kulissen,Backstage Drama ,Drama entre bastidores,Drama entre bambalinas,Scène en coulisses,Dramma dietro le quinte,楽屋のドラマ,무대 뒤 드라마,Dramat za kulisami,Drama nos bastidores,Sahne Arkası Faciası,後台好戲
SHOW_CHECK_BODY,"25.000 ‡
An: GEWINNER","‡25,000
Pay to: WINNER","25 000 ‡
Pagar a: GANADOR","‡25 000
Pagar a: GANADOR","25 000 ‡
Bénéficiaire : GAGNANT","‡25.000
Premio del VINCITORE","‡25,000
振込先：勝者","‡25,000
수령인: 우승자","25 000 ‡
Dla: ZWYCIĘZCY","‡25.000
Pagamento ao: VENCEDOR","‡25.000
Alıcı: KAZANAN","‡25,000
支付給：贏家"
DANCE_SPIDER,SPINNE,SPIDER,ARAÑA,ARAÑA,ARAIGNÉE,RAGNO,クモ,거미,PAJĄK,ARANHA,ÖRÜMCEK,蜘蛛
SHOW_CAGE_TOOLTIP,Ein leerer Käfig.,An empty cage,Una jaula vacía,Jaula vacía,Une cage vide,Una gabbia vuota,空の檻,빈 우리,Pusta klatka,Uma gaiola vazia,Boş bir kafes,一個空箱子
SHOW_DANTE_LETTER_FROM_CAM,"Mir ist nicht entgangen, dass wir gegen eine ehemalige Siegerin antreten müssen. 
Wie wir bereits wissen, gefällt den Juroren ihr Auftritt. Wenn nicht gerade etwas schiefläuft,
ist sie eine sichere Kandidatin für den Hauptgewinn. Sollte nicht auch der Rest von uns eine faire Chance bekommen?

—Cam
","I can’t help but notice we are competing against a previous champion. 
We already know the judges like her act—she’ll be a shoo-in for the grand prize, unless something goes wrong. Shouldn’t the rest of us get a fair shot?

—Cam
","Me tiene un poco mosca que vayamos a competir contra una anterior campeona.
Ya sabemos que a los jueces les gusta su número, por lo que, si nada falla,
tiene el primer premio asegurado. ¿No es injusto que los demás no tengamos las mismas oportunidades?

Cam
","No pude evitar notar que competiremos contra la campeona anterior. 
Ya sabemos que a los jueces les gusta su acto, ganará el gran premio, 
a menos que algo salga mal. ¿No nos merecemos una oportunidad justa?

—Cam
","Je ne peux m'empêcher de remarquer que nous sommes en compétition avec une ancienne gagnante. 
Nous savons déjà que les juges aiment son numéro. À moins qu'un incident se produise, 
sa victoire est quasiment assurée. Ne devrions-nous pas tous avoir les mêmes chances de gagner ?

- Cam
","Ho notato che dobbiamo misurarci con la vincitrice di una scorsa edizione.
Sappiamo che ai giudici piace il suo numero, di certo ha la vittoria in pugno,
a meno che non vada storto qualcosa. Non meritiamo una possibilità anche noi?

Cam
","どうしても前回の優勝者との対決になっているように見受けられるんだ。 
審査員が彼女の演目を気に入ってることは全員わかってる—何か予想外のハプニングが起こらない限り、 
彼女が大賞を獲得するのは確実だ。他のみんなにも公平なチャンスが与えられるべきじゃないか？

—キャム
","우리가 과거 우승자랑 경쟁하고 있다는 걸 도저히 무시 못 하겠네요. 
심사위원이 그녀의 공연을 좋아한다는 거 이미 압니다. 별일이 일어나지 않는 이상 그녀가 대상을 가져갈 건 뻔한 거 아닌가요?
우리도 공정한 기회를 가져야 하지 않아요?

—캠
","Widzę, że rywalizujemy z kimś, kto niedawno wygrał. 
Wiemy już, że jej występ spodoba się sędziom – z łatwością wygra nagrodę główną, chyba że coś pójdzie nie tak. A przecież wszyscy zasługujemy na jakąś szansę, prawda?

Cam
","Eu notei que estamos competindo com uma ex-campeã. 
Já sabemos que os juízes gostam da apresentação dela — ou seja, ela é a favorita do grande prêmio, 
a não ser que algo aconteça. Não seria legal se o resto de nós tivesse uma chance justa?

—Cam
","Yarışmanın eski şampiyonlarından birine karşı rekabet ettiğimizi söylemeden edemeyeceğim. 
Jürinin, onun gösterisini beğendiğini zaten biliyoruz; büyük ödülü kesin o kazanacak... 
Tabii bir şeyler ters gitmezse. Sence de bize adil bir şansın tanınması gerekmiyor mu?

- Cam
","我不小心注意到我們正在跟前一任優勝者競爭。
我們已經知道評審們喜歡她的表演，她會順利抱走大獎，
除非出了什麼意外。其餘的我們難道不該享有公平的機會嗎？

—小卡
"
TRIALS_TIME_NOTE_4,[b]SCHREIB DOCH 1 MONAT![/b],[b]JUST SAY 1 MONTH![/b],[b]¡PUEDES DECIR 1 MES![/b],[b]¡SOLO DI 1 MES![/b],[b]DITES SIMPLEMENT 1 MOIS ![/b],[b]DICIAMO 1 MESE![/b],[b]1カ月と言った方が早いだろう！[/b],[b]그냥 1달이라고 하지![/b],"[b]NAPISZ, ŻE MIESIĄC![/b]",[b]BOTA 1 MÊS LOGO![/b],[b]1 AY DESENE![/b],[b]就說 1 個月！[/b]
