key,de,en,es,es_MX,fr,it,ja,ko,pl,pt_BR,tr,zh_TW
<!MissingKey:Wells>,Wells,Wells,Wells,Wells,Wells,Wells,ウェルズ,웰스,Wells,Wells,Wells,爾斯
FINALE_PRESENTATION_SLIDES2,O-RANGE,O-RANGE,O-RANGE,NARANJA-DA,O-RANGE,O-RANGE,オーレンジ,O-렌지,PO-MARAŃCZY,O-RANGE,O-RTAKAL,歐蘭橘
<!MissingKey:demonstration>,Vorführung,demonstration,demostración,demostración,démonstration,dimostrazione,実演,시연,demonstrację,demonstração,gösteri,演示
FINALE_PRESENTATION_SLIDES3,"mit einem grenzenlosen
Publikum","with an unlimited
audience","a un público
ilimitado","con un público
ilimitado","avec un public
illimité","con un pubblico
illimitato",無数の観客の皆さんと一緒に,진정한 행복을 나눕니다,"nieograniczonej
publiczności","com uma audiência
ilimitada","sınırsız seyirciyle
paylaşıyoruz","與無限多的
聽眾"
FINALE_IDOL_PUZZLE_NAME,G.O.L.D.,I.D.O.L.,ÍDOLO,I.D.O.L.O.,I.D.O.L.,I.D.O.L.,I.D.O.L.,I.D.O.L.,SOWI,I.D.O.L.,İ.D.O.L.,I.D.O.L.
<!MissingKey:New>,New,New,Nueva,New,New,New,ニュー,뉴,New,New,New,新威
FINALE_PRESENTATION_SLIDES1,Das Teilen wahrlich positiver Gefühle über,Sharing truly positive feelings about,Compartiremos sensaciones muy positivas de,Compartimos sentimientos positivos sobre,"Partager des sentiments
réellement positifs sur",Condividere sentimenti davvero positivi sull',純粋にプラスな感情を共有！,수많은 시청자와 함께,Przekazywanie naprawdę pozytywnych uczuć względem,"Compartilhar
sensações positivas do",Gerçek pozitif hisleri,分享真正正面的相關感受
FINALE_EUGENE_PROTOCOL,"[center][b]Verbesserte Sicherheitsprotokolle[/b][/center]

Nach dem Angriff des Empathie-Kults, der nach der Entlassung unserer Beraterin stattfand, müssen wir Vorkehrungen treffen, um die Sicherheit von G.O.L.D. zu gewährleisten.

1.G.O.L.D. muss sich ständig in der Obhut einer von OPIG zertifizierten Wache befinden

2.Nur ich, Marie, Tim und die Wache im Dienst erhalten einen Schlüssel zum Labor.

3.Die Bedien- und Innenpulte von G.O.L.D. sind nun mit einem PIN-Code geschützt, den nur ich, Marie und Jack kennen.

Eugene","[center][b]Upgraded security protocol[/b][/center]

Since the attack of the empathy cult, which followed the dismissal of our consultant, we must take every precaution to ensure the I.D.O.L.’s safety.

1.An OPIG-certified guard should always be present with the I.D.O.L.

2.Keys to the lab are granted only to me, Marie, Tim and the shift guard.

3.The I.D.O.L.’s control panel and interior are now protected with a PIN code available only to me, Marie and Jack.

Eugene","[center][b]Protocolo de seguridad mejorado[/b][/center]

Desde el ataque de la secta de la empatía que tuvo lugar tras el despido de nuestro asesor, debemos tomar las precauciones necesarias para garantizar la seguridad del ÍDOLO.

1.Un guardia certificado por la GICO deberá estar siempre presente con el ÍDOLO.

2.Las llaves del laboratorio solo las tendremos Marie, Tim, el guardia de turno y yo.

3.El panel de control e interior del ÍDOLO ahora estarán protegidos con un código PIN al que solo tendremos acceso Marie, Jack y yo.

Eugene","[center][b]Protocolo de seguridad actualizado[/b][/center]

Desde el ataque de la secta de la empatía, próximo al despido de nuestro especialista, debemos tomar todas las precauciones necesarias para proteger el I.D.O.L.O.

1.Un guardia certificado por el GIPO debe estar siempre con el I.D.O.L.O.

2.Solo yo, Marie, Tim y el guardia de turno tenemos las llaves del laboratorio.

3.El interior y el panel de control del I.D.O.L.O. están protegidos con un código PIN que solo tenemos yo, Marie, y Jack.

Eugene","[center][b]Protocole de sécurité renforcé[/b][/center]

Depuis l'attaque du culte de l'empathie, qui a suivi le renvoi de notre experte indépendante, nous devons prendre toutes les précautions qui s'imposent pour assurer la sécurité de l'I.D.O.L.

1.Un garde certifié par OPIG doit toujours être présent avec l'I.D.O.L.

2.Seuls moi, Marie, Tim et le garde en fonction ont le droit de détenir les clés du labo.

3.Le panneau de contrôle et l'intérieur de l'I.D.O.L. sont maintenant protégés par un code PIN auquel seuls moi, Marie et Jack avons accès.

Eugene","[center][b]Protocollo di sicurezza aggiornato[/b][/center]

Dopo l'attacco della setta dell'empatia, che ha seguito il licenziamento della nostra consulente, dobbiamo prendere ogni precauzione per garantire la sicurezza dell’I.D.O.L.

1. Una guardia certificata OPIG dovrebbe essere sempre presente con l'I.D.O.L.

2. Solo io, Marie, Tim e la guardia di turno disponiamo delle chiavi del laboratorio.

3. Il pannello di controllo dell'I.D.O.L. e l'interno ora sono protetti da un codice PIN che abbiamo solo io, Marie e Jack.

Eugene","[center][b]改良版セキュリティプロトコル[/b][/center]

コンサルタントの解雇に繋がることとなった共感カルトによる襲撃以来、我々がI.D.O.L.の安全を確保するためにあらゆる予防措置を講じることが必要となった。

1.OPIG認定の警備員が、必ずI.D.O.L.の傍に常駐しておくこと。

2.研究所への鍵は、私、マリー、ティムとシフト警備員のみが使用できる。

3.I.D.O.L.のコントロールパネルと内部は、私、マリーとジャックのみが使用できる暗証番号で守られている。

ユージーン","[center][b]강화된 보안 프로토콜[/b][/center]

공감 사이비 집단의 공격에 이어 컨설턴트를 해고한 당사는 I.D.O.L.의 안전을 보장하는 모든 예방 조치를 취해야 합니다.

1.OPIG 인증을 받은 경비가 I.D.O.L. 주변에 상주합니다.

2.연구실 열쇠는 저와 마리, 팀, 교대 경비원만 보유합니다.

3.I.D.O.L.의 제어판과 내부는 이제 PIN 코드로 보호합니다. 해당 코드는 저와 마리, 잭만 사용할 수 있습니다.

유진","[center][b]Ulepszony protokół bezpieczeństwa[/b][/center]

Od czasu ataku kultu empatii, który nastąpił po zwolnieniu naszej konsultantki, musimy podjąć wszelkie środki ostrożności, aby zapewnić SOWI bezpieczeństwo.

1.Przy SOWI zawsze powinien się znajdować ochroniarz certyfikowany przez MGSO.

2.Klucze do laboratorium mam tylko ja, Marie, Tim oraz ochroniarz na służbie.

3.Panel kontrolny i wnętrze SOWI są teraz chronione kodem PIN dostępnym tylko dla mnie, Marie oraz Jacka.

Eugene","[center][b]Novo protocolo de segurança[/b][/center]

Desde o ataque da seita da empatia, que resultou na demissão da nossa consultoria, precisamos tomar todas as medidas de precaução para garantir a segurança do I.D.O.L..

1.Um guarda certificado da OPIG sempre deve estar presente com o I.D.O.L.

2.A chave do laboratório será concedida apenas a mim, Marie, Tim e o guarda do turno.

3.O painel de controle do I.D.O.L. e seu interior agora são protegidos por um código PIN disponível apenas para mim, Marie e Jack.

Eugene","[center][b]Güncellenmiş Güvenlik Protokolü[/b][/center]

Danışmanımızın işten çıkarılmasıyla sonuçlanan empati tarikatının saldırısının ardından, İ.D.O.L.'ün güvenliğini sağlamak için elimizden gelen tüm önlemleri almalıyız.

1. İ.D.O.L.'ün yanında her daim, ODUG tarafından onay verilmiş bir güvenlik görevlisi bulunmalıdır.

2. Laboratuvar anahtarları yalnızca bana, Marie'ye, Tim'e ve o vardiyadaki güvenlik görevlisine verilecek.

3. İ.D.O.L.'ün kontrol paneli ve içi, artık sadece benim, Marie'nin ve Tim'in bildiği bir PIN kodu ile korunacak.

Eugene","[center][b]升級版保安協議[/b][/center]

在我們的顧問被解雇後的那場憐憫邪教的攻擊完，我們必須採取一切預防措施確保 I.D.O.L. 的安全。

1.I.D.O.L. 必須隨時由一名 OPIG 認證的警衛陪伴。

2.通往實驗室的鑰匙只有我、瑪莉、提姆和值班警衛持有。

3. I.D.O.L. 的控制面板和內部現在以只有我、瑪莉和傑克知道的密碼所保護。

尤金"
BOARDROOM_BOARD_MEETING_PROTOCOL,"[center][u][b]Protokoll zur Vorstandssitzung[/b]
11 Uhr, 26. April 1976, HQ[/u][/center]

[b]Anwesende Vorstandsmitglieder[/b] 
Nathan Hoyle, Jasmine Patel, Annette Spender

[b]Weitere Anwesende[/b]
Jeremy Drake, Sekretär

[b]Verlauf[/b]
• Sitzung wurde um 11 Uhr zur Ordnung gerufen
• Videoverbindung hergestellt
• Ausgehende Telefonverbindung hergestellt
• Eingehende Telefonverbindung fehlerhaft
• G.O.L.D.-Vorführung beginnt","[center][u][b]Board meeting minutes[/b]
11am, April 26, 1976, HQ[/u][/center]

[b]Board members present[/b] 
Nathan Hoyle, Jasmine Patel, Annette Spender

[b]Others present[/b]
Jeremy Drake, secretary

[b]Proceedings[/b]
• Meeting called to order at 11am
• Video link established
• Outbound phone link established
• Inbound phone link faulty
• I.D.O.L. demonstration started","[center][u][b]Acta de la reunión de la junta[/b]
11:00, 26 de abril de 1976, sede central[/u][/center]

[b]Miembros de la junta presentes[/b] 
Nathan Hoyle, Jasmine Patel, Annette Spender

[b]Otros presentes[/b]
Jeremy Drake, secretario

[b]Actas[/b]
• Comienzo de la reunión a las 11:00
• Conexión con vídeo establecida
• Conexión con teléfono de salida establecida
• Conexión con teléfono de entrada fallida
• Demostración del ÍDOLO iniciada","[center][u][b]Minutas de reunión directiva[/b]
11 a. m., 26 de abril de 1976, central[/u][/center]

[b]Miembros presentes de la junta[/b] 
Nathan Hoyle, Jasmine Patel, Annette Spender

[b]Otros presentes[/b]
Jeremy Drake, secretario

[b]Actos[/b]
• La reunión empezó a las 11 a. m.
• Comunicación por video establecida
• Comunicación telefónica saliente establecida
• Error de comunicación telefónica entrante
• Comenzó la demostración del I.D.O.L.O.","[center][u][b]Résumé de la réunion de la direction[/b]
11h, 26 avril 1976, QG[/u][/center]

[b]Membres de la direction présents[/b] 
Nathan Hoyle, Jasmine Patel, Annette Spender

[b]Autres personnes présentes[/b]
Jeremy Drake, secrétaire

[b]Ordre du jour[/b]
• Début de la réunion à 11h
• Liaison vidéo établie
• Liaison téléphonique sortante établie
• Liaison téléphonique entrante défectueuse
• Début de la démonstration de l'I.D.O.L.","[center][u][b]Verbale delle riunioni del Consiglio[/b]
11:00, 26 aprile 1976, sede centrale[/u][/center]

[b]Membri del Consiglio presenti[/b] 
Nathan Hoyle, Jasmine Patel, Annette Spender

[b]Altri presenti[/b]
Jeremy Drake, segretario

[b]Verbale[/b]
• Riunione convocata per le ore 11.00
• Collegamento video stabilito
• Collegamento telefonico in uscita stabilito
• Collegamento telefonico in entrata difettoso
• Dimostrazione I.D.O.L. iniziata","[center][u][b]理事会 会議議事録[/b]
午前11時、1976年4月26日、本社[/u][/center]

[b]理事会役員出席者[/b] 
ネイサン・ホイル、ジャスミン・パテル、アネット・スペンダー

[b]その他出席者[/b]
ジェレミー・ドレイク、書記

[b]記録[/b]
• 会議は午前11時に開始された
• 映像の接続が確立された
• 発信用の電話接続が確立された
• 受信用の電話接続に失敗した
• I.D.O.L.の実演が開始された","[center][u][b]이사회 회의록[/b]
1976년 4월 26일 오전 11시, 본사[/u][/center]

[b]이사회 참석자[/b] 
네이선 호일, 재스민 파텔, 아네트 스펜더

[b]기타 참석자[/b]
제레미 드레이크, 비서

[b]절차[/b]
• 오전 11시 회의 소집
• 비디오 링크 설정
• 발신 전화 링크 설정
• 수신 전화 링크 결함
• I.D.O.L. 시연 시작","[center][u][b]Protokół spotkania zarządu[/b]
Centrala, 26 kwietnia 1976 r., godz. 11:00[/u][/center]

[b]Obecni członkowie zarządu[/b] 
Nathan Hoyle, Jasmine Patel, Annette Spender

[b]Inni obecni[/b]
Jeremy Drake, sekretarz

[b]Spotkanie[/b]
• Spotkanie rozpoczęło się o 11:00
• Nawiązano połączenie wideo
• Nawiązano wychodzące połączenie telefoniczne
• Przychodzące połączenie telefoniczne uszkodzone
• Rozpoczęto demonstrację SOWI","[center][u][b]Ata da reunião[/b]
11h, 26 de abril, 1976, sede[/u][/center]

[b]Membros da diretoria presentes[/b] 
Nathan Hoyle, Jasmine Patel, Annette Spender

[b]Outros presentes[/b]
Jeremy Drake, secretário

[b]Minuta[/b]
• Reunião iniciada às 11h
• Conexão de vídeo estabelecida
• Conexão de saída telefônica estabelecida
• Conexão de entrada telefônica com defeito
• Demonstração do I.D.O.L. iniciada","[center][u][b]Kutul Toplantısı Tutanağı[/b]
11.00, 26 Nisan 1976 M.O.[/u][/center]

[b]Mevcut kurul üyeleri[/b] 
Nathan Hoyle, Jasmine Patel, Annette Spender

[b]Diğer kişiler[/b]
Jeremy Drake, sekreter

[b]Gündem maddeleri[/b]
• Toplantı 11.00'de resmî olarak başladı.
• Video bağlantısı sağlandı.
• Dış hat telefon bağlantısı sağlandı.
• Gelen aramalar için telefon bağlantısı sorunlu.
• İ.D.O.L.'ün kullanım tanıtımı başladı.","[center][u][b]董事會會議記錄[/b]
1976 年 4 月 26 日，上午 11 點，總部[/u][/center]

[b]出席董事會成員[/b] 
奈森·霍依爾、傑斯米·佩特爾、安妮特·史賓特

[b]其他出席者[/b]
傑洛米·德雷克，秘書

[b]進程[/b]
• 上午 11 點召開會議
• 建立視訊連結
• 建立撥出電話連結
• 接入電話連結失敗
• I.D.O.L. 演示開始"
<!MissingKey:memory>,Erinnerungen,memory,memoria,recuerdos,souvenirs,ricordi,記憶,기억,wspomnienia,memória,anıları,記憶
BOARDROOM_TIM_NOTEBOOK2,"[b]11 Uhr:[/b] G.O.L.D.-Vorführung im Labor in New Wells

[b]13 Uhr:[/b] Zurück zum HQ

[b]19 Uhr:[/b] Dinner mit Annette und den Kindern","[b]11am:[/b] I.D.O.L. demonstration at New Wells lab

[b]1pm:[/b] Back to HQ

[b]7pm:[/b] Dinner with Annette and kids","[b]11:00:[/b] Demostración del ÍDOLO en el laboratorio de Nueva Wells

[b]13:00:[/b] Regreso a la sede

[b]19:00:[/b] Cena con Annette y los niños","[b]11 a. m.:[/b] Prueba del I.D.O.L.O. en laboratorio de New Wells

[b]1 p. m.:[/b] Vuelta a central

[b]7 p. m.:[/b] Cena con Annette y los niños","[b]11h :[/b] Démonstration de l'I.D.O.L. au labo de New Wells

[b]13h :[/b] Retour au QG

[b]19h :[/b] Dîner avec Annette et les enfants","[b]11:00:[/b] dimostrazione I.D.O.L. al laboratorio di New Wells

[b]13:00[/b] ritorno in sede

[b]19:00[/b] cena con Annette e i bambini","[b]午前11時：[/b] ニューウェルズ研究所にてI.D.O.L.の実演

[b]午後1時：[/b] 本社へ戻る

[b]午後7時：[/b] アネットと子供たちと夕飯","[b]오전 11시:[/b] 뉴 웰스 연구소에서 I.D.O.L. 시연

[b]오후 1시:[/b] 본사로 복귀

[b]오후 7시:[/b] 아네트와 아이들과 저녁식사","[b]11:00:[/b] Demonstracja SOWI w laboratorium New Wells

[b]13.00:[/b] Powrót do centrali

[b]19.00[/b] Kolacja z Annette i dziećmi","[b]11h:[/b] Demonstração do I.D.O.L. no laboratório de New Wells

[b]13h:[/b] Voltar pra sede

[b]19h:[/b] Jantar com a Annette e as crianças","[b]11.00:[/b] New Wells laboratuvarında İ.D.O.L. kullanım tanıtımı

[b]13.00:[/b] Merkez Ofise dönüş

[b]19.00:[/b] Annette ve çocuklarla akşam yemeği","[b]上午 11 點：[/b]於總部進行 I.D.O.L. 演示

[b]下午 1 點：[/b]回到總部

[b]晚上 7 點：[/b]與安妮特和孩子們共進晚餐"
BOARDROOM_TIM_NOTEBOOK1,"[b]13 Uhr:[/b] Sitzung des Vorstands

[b]17 Uhr:[/b] Abfahrt (Bay Haven → New Wells ≈ 3 Std.)

[b]20 Uhr:[/b] Check-in im Hotel","[b]1pm:[/b] Board meeting

[b]5pm:[/b] Set off (Bay Haven → New Wells ≈ 3 hrs)

[b]8pm:[/b] Motel check-in","[b]13:00:[/b] Reunión de la junta

[b]17:00:[/b] Salida (Bay Haven → Nueva Wells ≈ 3 h)

[b]20:00:[/b] Registro en el motel","[b]1 p. m.:[/b] Reunión de junta

[b]5 p. m.:[/b] Salida (Bay Haven → New Wells ≈ 3 h)

[b]8 p. m.:[/b] Entrada al motel","[b]13h :[/b] Réunion de la direction

[b]14h :[/b] Décollage (Bay Haven → New Wells ≈ 3h)

[b]20h :[/b] Prise des clés à l'hôtel","[b]13:00[/b] riunione con il Consiglio

[b]17:00:[/b] partenza (Bay Haven → New Wells ≈ 3 ore)

[b]20:00:[/b] check-in al motel","[b]午後1時：[/b] 理事会会議

[b]午後5時：[/b] 出発（ベイ・ヘイヴン → ニューウェルズ ≈ 3時間）

[b]午後8時：[/b] ホテルチェックイン","[b]오후 1시:[/b] 이사회 회의

[b]오후 5시:[/b] 출발(베이 헤이븐 → 뉴 웰스 ≈ 3시간)

[b]오후 8시:[/b] 모텔 체크 인","[b]13.00:[/b] Spotkanie zarządu

[b]17.00:[/b] Wyjazd (Bay Haven → New Wells ≈ 3 godz.)

[b]20.00:[/b] Zameldowanie w motelu","[b]13h:[/b] Reunião da diretoria

[b]17h:[/b] Viagem (Bay Haven → New Wells ≈ 3 h)

[b]20h:[/b] Check-in no motel","[b]13.00:[/b] Kurul toplantısı

[b]17.00:[/b] Yola çıkış (Haven Koyu → New Wells ≈ 3 sa.)

[b]20.00:[/b] Otele giriş","[b]下午1點：[/b]董事會

[b]下午5點：[/b] 出發（灣港 → 新威爾斯 ≈ 3 小時）

[b]晚上 8 點：[/b]旅館入住"
BOARDROOM_MARIE_TAG_NAME,Westlake,Westlake,Westlake,Westlake,Westlake,Westlake,ウエストレイク,웨스트레이크,Westlake,Westlake,Westlake,衛斯德雷
<!MissingKey:[b]Potential cause[/b]>,"[b]Mögliche Ursache[/b]

Opioid-Überdosis

Nikotin-Vergiftung","[b]Potential cause[/b]

Opioid overdose


Nicotine poisoning","[b]Posible causa[/b]

Sobredosis de opioides

Intoxicación por nicotina","[b]Posible causa[/b]

Sobredosis de opioides

Intoxicación con nicotina","[b]Cause potentielle[/b]

Overdose d'opiacés

Intoxication à la nicotine","[b]Possibile causa[/b]

Overdose da oppioidi


Avvelenamento da nicotina","[b]潜在的原因[/b]

オピオイドの過剰摂取

ニコチン中毒","[b]가능성 있는 원인[/b]

오피오이드 과다 복용

니코틴 중독","[b]Potencjalna przyczyna[/b]

Przedawkowanie opioidów


Zatrucie nikotyną","[b]Possível causa[/b]

Overdose de opioide

Intoxicação por nicotina","[b]Muhtemel Sebep[/b]

Uyuşturucu doz aşımı

Nikotin zehirlenmesi","[b]可能成因[/b]

阿片類藥物過量

尼古丁中毒"
FINALE_IDOL_PUZZLE_NAME,G.O.L.D.,I.D.O.L.,ÍDOLO,I.D.O.L.O.,I.D.O.L.,I.D.O.L.,I.D.O.L.,I.D.O.L.,SOWI,I.D.O.L.,İ.D.O.L.,I.D.O.L.
<!MissingKey:Marie>,Marie,Marie,Marie,Marie,Marie,Marie,マリー,마리,Marie,Marie,Marie,瑪莉
BOARDROOM_TAG_LABEL,Marmot,Marmot,Marmot,Marmot,Marmot,Marmot,マーモット,마모트,Marmot,Marmot,Marmot,馬默特
FINALE_EVENTS_PUZZLE_NAME,Übertragung,Broadcast,Emisión,Transmisión,Diffusion,Trasmissione,放送,방송,Transmisja,Transmissão,Yayın,廣播
<!MissingKey:>,"
[b]Symptome[/b]

Augenbrennen


Sehr langsame Atemzüge (unter 12 pro Minute)","
[b]Symptoms[/b]

Burning eyes


Very slow breathing (below 12 BPM)","[b]Síntomas[/b]

Ojos irritados


Respiración muy lenta (menos de 12 RPM)","[b]Síntomas[/b]

Ardor de ojos


Baja frecuencia respiratoria (menos de 12 RPM)","
[b]Symptômes[/b]

Yeux qui brûlent


Respiration très lente (inférieure à 12 RPM)","[b]Sintomi[/b]

Bruciore oculare



Riduzione della frequenza respiratoria (sotto i 12 rpm)","[b]症状[/b]

焼けるような目の痛み

呼吸数の低下（心拍数12未満）","[b]증상[/b]


눈 화끈거림


느린 호흡 (12 BPM 미만)","
[b]Objawy[/b]

Piekące oczy



Bardzo wolny oddech (poniżej 12 na min)","[b]Sintomas[/b]

Ardência nos olhos

Respiração muito lenta (abaixo de 12 RPM)","
[b]Belirtiler[/b]

Gözlerin yanması

Çok yavaş soluk alıp verme (Dakikada 12'den az)","[b]症狀[/b]

雙眼發紅


呼吸非常緩慢（低於 12 BP）"
<!MissingKey:deduced>,folgerte,deduced,dedujo,dedujo,déduit,dedotto,推定,추론했다,domyślili się,deduziu,çıkarım yapmış,扣掉了
<!MissingKey:Tristan>,Tristan,Tristan,Tristan,Tristan,Tristan,Tristan,トリスタン,트리스탄,Tristan,Tristan,Tristan,崔斯坦
<!MissingKey:Drake>,Drake,Drake,Drake,Drake,Drake,Drake,ドレイク,드레이크,Drake,Drake,Drake,德雷克
<!MissingKey:predicted>,sagte voraus,predicted,predijo,predijo,prédit,predetto,予想,예측했다,przewidzieli,previu,tahmin etmiş,預測了
<!MissingKey:>,"
[b]Symptome[/b]

Kalte Haut, Bewusstseinsverlust

Anfälle, erhöhter Blutdruck","
[b]Symptoms[/b]

Cold skin, loss of consciousness

Seizures, increased blood pressure","[b]Síntomas[/b]

Piel fría, pérdida del conocimiento

Convulsiones, aumento de la presión arterial","[b]Síntomas[/b]

Piel fría, pérdida de conocimiento

Convulsiones, aumento de presión","
[b]Symptômes[/b]

Peau froide, perte de conscience

Convulsions, pression sanguine élevée","[b]Sintomi[/b]

Sudorazione fredda, perdita di coscienza

Convulsioni, aumento della pressione sanguigna","[b]症状[/b]

皮膚の冷却、意識消失

発作、血圧上昇","
[b]증상[/b]

차가운 피부, 의식 상실

발작, 혈압 상승","
[b]Objawy[/b]

Zimna skóra, utrata przytomności

Drgawki, podwyższone ciśnienie krwi","[b]Sintomas[/b]

Pele fria, perda de consciência

Convulsão, hipertensão","
[b]Belirtiler[/b]

Soğuk cilt, bilinç kaybı

Nöbetler, yüksek tansiyon","[b]症狀[/b]

皮膚冰冷，失去意識

癲癇發作，血壓上升"
<!MissingKey:Dreyfuss>,Dreyfuss,Dreyfuss,Dreyfuss,Dreyfuss,Dreyfuss,Dreyfuss,ドレフュス,드레이퍼스,Dreyfuss,Dreyfuss,Dreyfuss,德雷夫斯
FINALE_LUKE_TAG,"Pinnacle Security
Bruce Myson","Pinnacle Security
Bruce Myson","Seguridad Cumbre
Bruce Myson","Seguridad Pináculo
Bruce Myson","Sécurité Pinnacle
Bruce Myson","Vetta Security
Bruce Myson","ピナクル警備
ブルース・マイソン","피나클 보안
브루스 마이슨","Ochrona Szczytu
Bruce Myson","Segurança do Pináculo
Bruce Myson","Doruk Güvenlik
Bruce Myson","巔峰保全
布魯斯·麥森"
<!MissingKey:>,"
[b]Mögliche Ursache[/b]

Natriumhypochlorit-Vergiftung

Allergische Reaktion auf Amphetamine","
[b]Potential cause[/b]

Sodium hypochlorite poisoning

Allergic reaction to amphetamine","[b]Posible causa[/b]

Intoxicación por hipoclorito de sodio

Reacción alérgica a la anfetamina","[b]Posible causa[/b]

Intoxicación con hipoclorito de sodio

Reacción alérgica a anfetaminas","
[b]Cause potentielle[/b]

Intoxication à l'hypochlorite de sodium
Réaction allergique à l'amphétamine","[b]Possibile causa[/b]

Avvelenamento da ipoclorito di sodio


Reazione allergica alle anfetamine","[b]潜在的原因[/b]

次亜塩素酸ナトリウム中毒

アンフェタミンに対するアレルギー反応","[b]가능성 있는 원인[/b]


차아염소산나트륨 중독

암페타민 알러지 반응","[b]Potencjalna przyczyna[/b]

Zatrucie podchlorynem sodu


Reakcja alergiczna na amfetaminę","[b]Possível causa[/b]

Intoxicação por hipoclorito de sódio

Reação alérgica a anfetamina","
[b]Muhtemel Sebep[/b]

Sodyum hipoklorit zehirlenmesi

Amfetamin alerjisi","[b]可能成因[/b]

次氯酸鈉中毒


安非他命過敏反應"
BEACH_MARIE_TODO_CONTENT,"Fototermin für O-Range-Werbung auf der Southern Seastone Beach.

Strandabschnitt wurde ab 10 Uhr morgens zwei Stunden lang reserviert.

Mitarbeiter:
• Der Idiot
• Ich
• King kümmert sich um die Aufnahmen für den Vorstand
• Nowak ist für G.O.L.D. zuständig.","O-Range commercial shoot on Thursday at Southern Seastone Beach.

Beach spot reserved for two hours from 10am.

Staff:
• The idiot
• Me
• King to create visuals for the board
• Nowak to take care of the I.D.O.L.","Sesión para anuncio de O-Range el jueves en la playa sur de Seastone.

Playa reservada durante 2 horas desde las 10.

Personal:
• El tontolaba
• Yo
• King para crear imágenes para la junta
• Nowak para cuidarse del ÍDOLO.","Sesión de fotos para Naranja-DA el jueves en la playa Southern Seastone

Lugar reservado en la playa por dos horas desde las 10 a. m.

Personal:
• El idiota
• Yo
•King para crear ilustraciones para la junta
• Nowak para ocuparse del I.D.O.L.O.","Séance photo pour la publicité O-Range ce jeudi à la plage méridionale de Pierremarine.

Emplacement sur la plage réservé deux heures à partir de 10h.

Personnel :
• L'imbécile
• Moi
• King qui créera les visuels pour la direction
• Nowak qui s'occupera de l'I.D.O.L.","Servizio fotografico per reclamizzare l'O-Range giovedì alla spiaggia di Southern Seastone.

La spiaggia è riservata per due ore a partire dalle 10:00.

Staff:
• L'imbecille
• La sottoscritta
• King creerà l'immagine per il cartellone
• Nowak si occuperà dell'I.D.O.L.","「オーレンジ」コマーシャル撮影 サザン・シーストーン・ビーチ 木曜日

ビーチでのロケ地点は10時から2時間予約済み。

スタッフ：
• 馬鹿野郎
• 私
• 理事会向けにビジュアルを作る担当はキング
• I.D.O.L.の担当はノーワーク","목요일 남부 씨스톤 해변에서 O-렌지 광고 촬영.

오전 10시부터 두 시간 동안 해변 촬영지 예약함.

스태프:
• 멍청이
• 나
• 비주얼 보드 제작 담당 킹
• I.D.O.L. 관리 담당 노왁","Sesja zdjęciowa do reklamy Po-Marańczy w czwartek na plaży Southern Seastone.

Miejsce na plaży zarezerwowane na dwie godziny od 10:00.

Personel:
• Idiota
• Ja
• King do oprawy graficznej dla zarządu
• Nowak do obsługi SOWI","Sessão fotográfica do comercial do O-Range na quinta-feira, Praia das Pedras Sul.

Lugar na praia reservado por duas horas a partir das 10h.

Equipe:
• O idiota
• Eu
• O King pra criar os visuais pra diretoria
• Nowak pra cuidar do I.D.O.L.","Perşembe günü Güney Deniz Taşı Plajı'nda O-rtakal reklam çekimi.

Plaj, sabah 10'dan itibaren iki saat için çekim için tutuldu.

Ekip:
• Aptal
• Ben
• Pano görsellerini hazırlaması için King
• İ.D.O.L.'ü kullanması için Nowak","歐蘭橘廣告拍攝於星期四，在南海石海灘。

海灘預約時間為上午 10 點開始的兩小時。

工作人員：
• 那個蠢貨
• 我本人
• 金負則董事會視覺創作
• 諾瓦克負責照顧 I.D.O.L。"
