key,de,en,es,es_MX,fr,it,ja,ko,pl,pt_BR,tr,zh_TW
<!MissingKey:Tesa>,Tesa,Tesa,Tesa,Tesa,Tesa,Tesa,テサ,테사,Tesa,Tesa,Tesa,泰莎
<!MissingKey:OPIG>,OPIG,OPIG,GICO,GIPO,OPIG,OPIG,OPIG,OPIG,MGSO,OPIG,ODUG,OPIG
<!MissingKey:Eugene>,Eugene,Eugene,Eugene,Eugene,Eugene,Eugene,ユージーン,유진,Eugene,Eugene,Eugene,尤金
<!MissingKey:Marmot>,Marmot,Marmot,Marmot,Marmot,Marmot,Marmot,マーモット,마모트,Marmot,Marmot,Marmot,馬默特
<!MissingKey:lab access>,Laborzugang,lab access,acceso al laboratorio,acceso al laboratorio,accès au labo,accesso,研究所アクセス,연구실 출입 권한,dostęp do lab.,acesso ao laboratório,laboratuvar erişimi,實驗室進入許可
<!MissingKey:Harmony>,Harmony,Harmony,Armonía,Armonía,Harmonie,Armonia,ハーモニー,하모니,Harmonii,Harmonia,Ahenk,荷蒙妮
<!MissingKey:Foundation>,Foundation,Foundation,Fundación,Fundación,Fondation,Fondazione,財団,재단,Fundacji,Fundação,Vakfı,基金會
<!MissingKey:blame>,Schuld,blame,culpa,culpa,responsabilité,colpa,非難,비난,winę,culpar,suçlamak,怪罪
<!MissingKey:artifact>,Artefakt,artifact,artefacto,artefacto,artefact,manufatto,遺物,유물,artefakt,artefato,eser,文物
BURNING_LOCKERS_XENOPOLYS_TOOLTIP,"Ein Buch mit dem Titel: „Archäologische Stätten von Xenopolis“.
","A book titled 'The Archeological Sites of Xenopolis'
","Un libro titulado «Los yacimientos arqueológicos de Xenopolis»
","Un libro titulado «Los sitios arqueológicos de Xenopolis»
","Un livre intitulé « Les sites archéologiques de Xénopolis »
","Un libro intitolato ""Siti archeologici di Xenopoli""
","「ゼノポリスの遺跡」というタイトルの本
","'제노폴리스의 고고학적 장소'라는 제목의 책
","Książka zatytułowana „Punkty archeologiczne Xenopolis”
","Livro intitulado “Sítios arqueológicos de Xenópolis”
","""Xenopolis'in Arkeolojik Alanları"" başlıklı bir kitap
","一本標題為《謝諾波利斯考古遺址》的書。
"
ARC3_ORIEL_SNIPPET8,"Selbst die verrücktesten Mythen beruhen in der Regel auf einer kleinen Tatsache, vermute ich.","Even the wildest myths are usually grounded in some small fact, I suppose.",Supongo que incluso los mitos más delirantes tienen una parte de verdad.,"Incluso los mitos más alocados suelen basarse en algún pequeño hecho, supongo.","Même les mythes les plus fous sont souvent basés sur des faits, aussi ténus soient-ils, je suppose.","Di solito, anche i miti più assurdi hanno un fondo di verità.",最も突飛な神話であっても、たいていは小さな事実に基づいているということか。,가장 말도 안 되는 소문조차도 작은 사실에서 태어나는 법일 테니까.,Ziarno prawdy tkwi w nawet najbardziej absurdalnych mitach.,"Até os mitos mais fantasiosos se baseiam em fatos, suponho eu.",En çılgın efsanelerin bile genellikle küçük bir gerçeğe dayandığını düşünüyorum.,我想就算是最瘋狂的神話，通常也會以一些小事實為基礎。
ARC3_ORIEL_SNIPPET9,Teile sind nicht verbunden,Parts not even connected,Las piezas ni siquiera están conectadas,La partes ni siquiera están conectadas,Pièces même pas connectées,I pezzi non sono collegati,部品は繋がってすらいない,심지어 부품이 연결되지도 않음,Części nie są nawet połączone,As peças nem estão conectadas,Parçalar bağlantılı bile değil.,尚未連接起的零件
<!MissingKey:shot>,angeschossen,shot,disparó,disparó,tiré sur,sparato,撃つ,쏘았다,strzeliła,disparou,vurdu,射擊
ARC3_ORIEL_SNIPPET4,Offenbar ist ihr der klassische Übersetzungsfehler von Gavril unterlaufen.,Looks like she made Gavril's classic translation error,Parece que cometió el típico error de traducción de Gavril,Parece que cometió el clásico error de traducción de Gavril,Il semblerait qu'elle ait fait l'erreur de traduction classique de Gavril,Ha commesso il classico errore di traduzione di Gavril,彼女は、ガヴリルの典型的な翻訳間違いをしてしまったようだ,가브릴의 고전 번역 오류를 범한 것 같군,"Wygląda na to, że popełniła klasyczny błąd tłumaczenia Gavrila",Parece que ela cometeu o clássico erro de tradução de Gavril,Görünüşe göre Gavril'in klasik çeviri hatasını yapmış.,看起來她犯了加夫里爾的經典翻譯錯誤
ARC3_ORIEL_SNIPPET5,auffüllen,replenish,restituir,rellenar,régénérer,rigenerare,補充,다시 채움,uzupełnić,restaurar,çoğaltmak,填補
ARC3_ORIEL_SNIPPET6,beseitigen,eliminate,eliminar,eliminar,éliminer,eliminare,排除,제거,wyeliminować,eliminar,yok etmek,排除
ARC3_ORIEL_SNIPPET7,"So wie sie sich das vorstellte, würde das nie funktionieren, aber einige dieser Teile scheinen echt zu sein!","This would never work the way she imagined, but some of these pieces seem legitimate!","Esto nunca funcionaría como ella imaginaba, ¡pero algunas de estas piezas parecen auténticas!","Esto jamás funcionará cómo ella lo imaginó, ¡pero algunas de estas piezas parecen legítimas!","Ça ne fonctionnerait jamais comme elle l'imagine, mais certaines de ces pièces semblent légitimes !","Non funzionerà mai come pensa lei, ma alcuni di questi pezzi sembrano validi!",これが彼女の想像通りに上手くいくワケはないが、このピースの一部は本物のようだ！,"이게 그녀가 상상한 대로 작동할 일은 결코 없겠지만, 이중에는 제대로 된 것도 있는 것 같다!","To nigdy by nie zadziałało tak, jak chciała. Ale niektóre rzeczy się zgadzają!","Isso nunca funcionaria como ela pretendia, mas algumas peças são bem boas!",Bu asla onun tahmin ettiği şekilde çalışmazdı ama parçaların bazıları gerçek görünüyor!,這永遠不可能會如她所想像的方式運作，但有些零件看起來是對的！
ARC3_ORIEL_SNIPPET6,beseitigen,eliminate,eliminar,eliminar,éliminer,eliminare,排除,제거,wyeliminować,eliminar,yok etmek,排除
NUMBER_20,20,20,20,20,20,20,20,20,20,20,20,20
ARC3_ORIEL_SNIPPET5,auffüllen,replenish,restituir,rellenar,régénérer,rigenerare,補充,다시 채움,uzupełnić,restaurar,çoğaltmak,填補
ARC3_ORIEL_SNIPPET1,Hass war eine naheliegende Vermutung. Dieses Symbol wird mit feuriger Leidenschaft in Verbindung gebracht.,"Hate was a reasonable guess. Poetically, this symbol linked to fiery passion","Entiendo por qué pensó que era «Odio». Irónicamente, este símbolo tiene que ver con la fogosidad","El odio era una suposición razonable. Poéticamente, este símbolo está vinculado a la pasión ardiente",La haine était une hypothèse raisonnable. Il est poétique de lier ce symbole à une émotion ardente...,"Odio era un'ipotesi plausibile. Poeticamente, il simbolo è legato alla passione ardente",憎悪は合理的な推測だ。詩的には、このシンボルは燃えるような情熱と結びついている,"증오는 합리적인 추측이었다. 시적으로 표현하자면, 이 상징은 불 같은 열정과 관련이 있지",„Nienawiść” była rozsądnym przypuszczeniem. Symbol ten kojarzony jest z ognistą pasją.,"Ódio foi um palpite plausível. Poeticamente, esse símbolo era ligado à paixão ardente.","Nefret, kötü bir tahmin değildi. Şiirsel açıdan bu sembol, ateşli tutkuyla bağlantılı.",仇恨是一個合理的猜測。從詩意來說，這個符號與熾熱的激情相關聯
<!MissingKey:grabbed>,begriffelte,grabbed,agarró,capturó,empoigné,afferrato,掴,붙잡았다,złapała,agarrou,yakaladı,抓住
ARC3_ORIEL_SNIPPET2,Oriel Toussaint,Oriel Toussaint,Oriel Toussaint,Oriel Toussaint,Oriel Toussaint,Oriel Toussaint,オリエル・トゥーサン,오리엘 투생,Oriel Toussaint,Oriel Toussaint,Oriel Toussaint,奧瑞·圖桑
<!MissingKey:procedure>,Prozedur,procedure,procedimiento,procedimiento,procédure,procedura,治療,절차,zabieg,procedimento,prosedür,儀式
BURNING_LOCKERS_DRINKING_LETTER_DATE,2. Juni 1975,"June 2, 1975",2 de junio de 1975,2 de junio de 1975,2 juin 1975,2 giugno 1975,1975年6月2日,1975년 6월 2일,2 czerwca 1975 r.,2 de junho de 1975,2 Haziran 1975,1975 年 6 月 2 日
ARC3_ORIEL_SNIPPET3,"Ich bin gespannt, was das bedeuten könnte …",Curious to find out what this one might mean...,Me da curiosidad lo que pueda significar este...,Me intriga saber qué significará este…,Je me demande bien ce que celui-ci signifie...,Voglio scoprire cosa significa questo...,これがどういう意味なのか突き止めてみたいものだ…,이게 어떤 의미가 있는지 알고 싶군...,"Chętnie się dowiem, co oznacza ten symbol...",Curioso para descobrir o que isso significa...,Bunun ne anlama geldiğini öğrenmek için sabırsızlanıyorum...,真好奇這一個的意思是什麼……
<!MissingKey:reconstruct>,rekonstruieren,reconstruct,reconstruir,reconstruir,reconstituer,ricostruire,再構築,재건,odbudować,reconstruir,yeniden inşa etmek,重組
<!MissingKey:pen>,Stift,pen,bolígrafo,bolígrafo,stylo,penna,ペン,펜,długopis,caneta,kalem,筆
<!MissingKey:Taser>,Taser,Taser,Pistola eléctrica,Táser,Taser,taser,テーザー銃,테이저 건,paralizator,taser,şok tabancası,電擊槍
<!MissingKey:responsibility>,Verantwortung,responsibility,responsabilidad,responsabilidad,tort,responsabilità,責任,책임감,odpowiedzialności,responsabilidade,soruna,責任
<!MissingKey:whiskey>,Whiskey,whiskey,whisky,whisky,whisky,whiskey,ウイスキー,위스키,whisky,uísque,viski,威士忌
<!MissingKey:activated>,aktivierte,activated,activó,activó,activé,attivato,発動,작동했고,aktywowała,ativado,etkinleşti,啟用
<!MissingKey:device>,Gerät,device,dispositivo,dispositivo,appareil,dispositivo,デバイス,장치,urządzenie,dispositivo,cihaz,裝置
<!MissingKey:board inspection>,Vorstandsinspektion,board inspection,inspección de la junta,inspección de la junta,contrôle du conseil,ispezione,理事会調査,이사회 점검,kontroli rady,inspeção do conselho,kurul denetimi,董事會訪察
<!MissingKey:wheel>,Rad,wheel,rueda,rueda,roue,ruota,車輪,바퀴,koło,roda,tekerleğine,輪子
BURNING_LOCKERS_HARMONY_SUBTITLE,"Zutritt zum Zustand wahrer Harmonie
 
Überwindung emotionaler Gräben","Enter a state of true harmony
 
Repair your emotional divides","Entra en un estado de verdadera armonía
 
Repara tus diferencias emocionales","Entra a un estado de verdadera armonía
 
Repara tus fracturas emocionales","Entrez dans un état d'harmonie véritable
 
Réparez vos gouffres émotionnels","Entra in uno stato
di vera armonia
 
Colma i tuoi divari emotivi","真の調和の状態に入る
 
感情的な溝の修復","진정한 조화의 상태에 진입하라
 
감정의 분열을 해결하라","Wejdź w stan prawdziwej harmonii
 
Napraw wyrwy emocjonalne","Entre num estado de pura harmonia
 
Restaure suas quebras emocionais","Gerçek bir ahenk bilincine ulaşın
 
Duygusal yaralarınızı iyileştirin","進入真正和諧的境界
 
修復您的情緒分歧"
NEIGHBORHOOD_BIRD_BATH_TOOLTIP,Eine kaputte Vogeltränke.,A broken bird bath,Un bebedero para pájaros roto,Fuente para pájaros quebrada,Un bassin à oiseaux brisé,Un abbeveratoio rotto,壊れた鳥の水浴び用水盤,부서진 새 수반,Zniszczona wanienka dla ptaków,Um banho de pássaros quebrado,Kırılmış kuş banyosu,一個破掉的鳥盆
<!MissingKey:promotion>,Beförderung,promotion,ascenso,ascenso,promotion,promozione,昇進,승진,awans,promoção,terfi,升職
<!MissingKey:medal>,Medaille,medal,medalla,medalla,médaille,medaglia,メダル,메달,medal,medalha,madalya,金屬
ARC3_SCROLL_PUZZLE2_NAME,Geschichte II,Story II,Historia II,Relato II,Histoire II,Storia II,結論II,줄거리 2,Historia II,História II,Hikâye II,故事 II
<!MissingKey:demotion>,Degradierung,demotion,degradación,degradación,rétrogradation,rimozione,降格,좌천,degradację,rebaixamento,rütbe indirme,貶職
<!MissingKey:stolen>,gestohlene,stolen,robadas,robadas,volées,rubati,盗んだ,훔친,skradzione,roubadas,çalıntı,被竊的
<!MissingKey:murder>,Mord,murder,asesinato,asesinato,meurtre,assassinio,殺人,살인,morderstwo,assassinato,cinayet,他殺
<!MissingKey:discovery>,Entdeckung,discovery,descubrimiento,descubrimiento,découverte,scoperta,発見,발견,odkrycia,descoberta,keşif,發現
<!MissingKey:broken>,kaputt,broken,roto,roto,cassées,rotto,壊れ,고장나고,uszkodzone,quebrado,kırık,碎掉
<!MissingKey:purify>,reinigen,purify,purificar,purificar,purifier,purificare,浄化,정화,oczyścić,purificar,arındırmak,淨化
EVICTION_BADGE_6MONTH,6 Monate,6 months,6 meses,6 meses,6 mois,6 mesi,6カ月,6개월,6 mies.,6 meses,6 Ay,6 個月
<!MissingKey:illuminate>,erhellen,illuminate,iluminar,iluminar,illuminer,illuminare,啓蒙,빛을 비춤,rozjaśnić,iluminar,aydınlatmak,照亮
EVICTION_SAM_SPEECH,"Ist doch egal, warum sie sie reingelassen hat, oder warum sie das tun! Schickt einfach Hilfe!","What does it matter why she let them in, or why they're doing this? Just send help!",¿Y qué más da por qué los ha dejado entrar o por qué están haciendo esto? ¡Tú mándanos ayuda!,¿Qué importa por qué los dejó entrar o por qué hacen esto? ¡Solo envía ayuda!,Quelle importance de savoir pourquoi elle les a laissé rentrer ou pourquoi ils font ça ? Envoyez de l'aide !,Che c'entra il motivo per cui li ha fatti entrare o perché lo fanno? Mandate i soccorsi e basta!,彼女が奴らを招き入れたとか、襲撃の理由なんて関係ないわ！とにかく助けをよこして！,"그 여자가 왜 그들을 들여보냈는지, 그 사람들이 왜 이러는지가 왜 중요해요? 그냥 도와달라고요!","To bez znaczenia, dlaczego ich wpuściła i czemu to robią. Przyślij tu kogoś!",Que importa como ela os deixou entrar ou por que estão fazendo isso? Mande ajuda!,Onları neden içeri aldığının veya onların bunu neden yaptığının ne önemi var? Sadece yardım gönderin!,她為什麼讓對方進來？對方幹嘛這樣？問這些幹嘛！快派人來支援就對了！
<!MissingKey:contaminate>,verunreinigen,contaminate,contaminar,contaminar,contaminer,contaminare,汚染,오염,zanieczyścić,contaminar,bulaştırmak,污染
<!MissingKey:drinking>,trinken,drinking,beber,beber,boisson,bere,飲む,음주,pić,bebendo,içme,喝
EVICTION_TRASH_SPEECH_BODY_PC_INTRO,"Eröffnungsrede
(Erster Entwurf)",Commencement address (first draft),"Discurso inicial
(primer borrador)",Discurso inaugural (primer borrador),"Discours du commencement
(Premier jet)","Discorso di apertura
(bozza)","開会スピーチ
（原案）","개막사
(초안)",Przemówienie inauguracyjne (wersja pierwsza),Discurso de formatura (primeira versão),Konuşma metni (ilk taslak),開幕致詞（第一版草稿）
<!MissingKey:obscure>,verschleiern,obscure,oscurecer,oscurecer,obscurcir,oscurare,曖昧,어둡게 함,zaciemnić,obscurecer,gizlemek,朦朧
SCROLL_PUZZLE_NAME,Ereignisse,Events,Eventos,Eventos,Événements,Eventi,巻物,사건,Wydarzenia,Eventos,Olaylar,事件
EVICTION_SECURITY1_SPEECH,"Ich werde es überleben. Ich schätze, dieser Freak steht auf das kleine Fräulein Gänseblümchen, was? ","I'll survive. I guess that freak's got a thing for Little Miss Daisy-chain, eh? ","Sobreviviré. Parece que a ese chiflado le va la señorita de las margaritas, ¿eh? ","Sobreviviré. Parece que ese loco siente algo por la Srta. Margaritas, ¿no? ","Je survivrai. J'imagine que ce taré a un faible pour la demoiselle à la couronne de fleurs, hein ? ","Me la caverò. Quello squilibrato ha un debole per la signorina con le margherite in testa, eh? ",俺は大丈夫だ。あの変人は、デイジーの花冠を被った女に惚れてたってことだな？ ,"나 안 죽어. 그 괴짜, 데이지 머리띠를 한 아가씨한테 상당히 관심이 있나 봐? ","Nic mi nie będzie. Ale zdaje się, że ten świr czuję miętę do panienki ze stokrotkami. ","Eu vou sobreviver. Acho que aquele esquisito tem uma queda pela Pequena Miss Daisy, será? ","Yaram ölümcül değil. Sanırım o ucubenin Papatya Taçlı Küçük Hanım'a karşı hisleri var gibi, değil mi? ",我沒事的。我猜那個怪胎對雛菊頭飾小姐有意思，啊？ 
<!MissingKey:Arthur>,Arthur,Arthur,Arthur,Arthur,Arthur,Arthur,アーサー,아서,Arthur,Arthur,Arthur,亞瑟
NEIGHBORHOOD_HILL_PENNY_SPEECH,"Es ist nicht Ihre Schuld, Mr. Marmot. Ihr OPIG-Leute versteht nicht, was das Erleuchtungsgerät wirklich bewirkt. Hier, nehmen Sie sich etwas Lesestoff …","It's not your fault, Mr. Marmot. You OPIG people don't understand what the enlightenment device really does. Here, take some literature...","No es culpa tuya, Sr. Marmot. Los de la GICO no entendéis para qué sirve en realidad el dispositivo de iluminación. Toma, te doy esto para que leas un poco...","No es su culpa, Sr. Marmot. Ustedes los del GIPO no entienden qué hace realmente el dispositivo de iluminación. Tome, lea un poco…","Ce n'est pas de votre faute, M. Marmot. Vous autres, chez OPIG, ne comprenez pas ce que fait réellement l'appareil d'illumination. Tenez, un peu de lecture...","Non è colpa sua, signor Marmot. Voi dell'OPIG non capite come funziona realmente il dispositivo dell'illuminazione. Legga questo e si informi...",ミスター・マーモット、それはあなたのせいではないのですよ。あなた達OPIGの誰も、啓発デバイスの本当の力を理解できていないんです。さあ、このパンフレットをどうぞ…,"당신 잘못이 아니예요, 마모트 씨. 당신들 OPIG 쪽 사람은 계몽 장치가 실제로 뭘 하는지 모르죠. 자, 좀 읽어 봐요...","To nie pana wina, panie Marmot. Ale należy pan do MGSO, a oni nie rozumieją, jak działa to urządzenie oświecenia. Proszę, może pan poczytać o tym tutaj...","Não é culpa sua, Sr. Marmot. Vocês da OPIG não entendem o que faz o dispositivo de iluminação. Tome, leia isto...","Sizin bir suçunuz yok Bay Marmot. Siz ODUG çalışanları, aydınlanma cihazının gerçek işlevini bilmiyorsunuz. Buyurun, bir broşür alın...",馬默特先生，這不是你的錯。你們 OPIG 的人不明白那個啟示裝置真正的功用。來，這幾本書給你……
BURNING_LOCKERS_NOTE_INSPECTION,"Inspektion des Vorstandsvorsitzenden und Managers am 18. (Aufschließen der Labortür, da sie keine aktiven Zugangskarten haben werden)
 
Oriel untersucht die genaue Herkunft der Teile
 
Jack reinigt gläserne Apparate
 
Laborpersonal um 1 gekürzt – Eugene übernimmt jetzt die Aufgaben eines Hausmeisters (Gott sei Dank!)","Manager and board president inspection on the 18th (unlock lab door; they won't have active swipe cards)
 
Oriel looking into precise origin of parts
 
Jack to clean glassware
 
Lab staff reduced by 1—Eugene now on janitorial duties (thank god!)","Inspección del gerente y el presidente de la junta el 18 (abrir la cerradura del laboratorio, no tienen tarjetas llave activas)
 
Oriel investiga el origen exacto de las piezas
 
Jack tiene que limpiar los cristales
 
El personal del laboratorio cuenta con 1 menos, ahora Eugene hace de conserje (¡menos mal!)","Inspección del gerente y del presidente de la junta el día 18 (desbloquear la puerta del laboratorio; no tendrán tarjetas magnéticas activas)
 
Oriel estudiará el origen preciso de las partes
 
Jack limpiará la cristalería
 
El equipo del laboratorio se reducirá a 1, Eugene estará a cargo de la limpieza (¡gracias a Dios!)","Le responsable et le président du conseil de direction viennent effectuer un contrôle le 18 (déverrouiller la porte du labo, ils n'ont pas de badge actif)
 
Oriel : enquêter sur l'origine précise des pièces
 
Jack : nettoyer la verrerie
 
Équipe du labo réduite d'une personne - Eugene est désormais au nettoyage (Dieu merci !)","Ispezione del direttore e del presidente del consiglio, giorno 18 (lasciare aperta la porta del laboratorio;
non hanno i tesserini d'accesso)
 
Oriel indagherà sull'origine dei pezzi
 
Jack pulirà i vetri
 
Il personale del laboratorio è stato ridotto di 1: Eugene si occuperà delle pulizie (grazie al cielo!)","マネージャーと理事長による調査が18日に（研究所のドアを開錠すること。二人は有効なカードキーを持っていない）
 
オリエルは部品の正確な起源を調べる
 
ジャックはガラス製品を掃除すること
 
研究所スタッフが1人減った… ユージーンは用務員職に就くことになった（あっぱれ！）","18일 매니저와 이사회 의장 점검 예정. 출입증이 없을 테니 연구실 문 열어놓고 있을 것.
 
오리엘은 부품의 정확한 출처 확인
 
잭은 유리용품 청소
 
연구실 직원 1명 감축 — 이제 유진이 청소 업무를 맡습니다(얼마나 다행인지!)","Osiemnastego pojawią się kierownik i prezes zarządu, by przeprowadzić kontrolę (nie mają kart dostępu, więc odblokuj drzwi do laboratorium)
 
Oriel bada pochodzenie części
 
Jack umyje szklane naczynia
 
Personel laboratorium zredukowany o jedną osobę: Eugene pełni obowiązki woźnego (i dobrze!).","Inspeção do gerente e presidente do conselho dia 18 (destranque a porta do laboratório, pois eles não têm cartão de acesso)
 
Oriel, procure a origem precisa das peças
 
Jack, limpe todos os vidros
 
Equipe do laboratório reduzida em 1 — Eugene agora tem as funções de zeladoria (graças a deus!)","Ayın 18'inde yönetici ve kurul başkanı tarafından denetim yapılacak; bu kişilerin çalışan giriş kartı olmadığından laboratuvar kapısını kilitleme.
 
Oriel, parçaların kesin kökenlerini araştıracak.
 
Jack, cam eşyaları temizleyecek.
 
Laboratuvar kadrosu 1 azaldı; Eugene artık bakım işleriyle ilgilenecek (Şükürler olsun!).","經理和董事長於 18 日訪察（把實驗室門鎖打開；他們不會有可用的門禁卡）
 
奧瑞研究零件的確切來源地
 
傑克清潔玻璃用具
 
實驗室人員減少 1 名：尤金現在改作大樓管理員（謝天謝地！）"
<!MissingKey:Blythe>,Blythe,Blythe,Blythe,Blythe,Blythe,Blythe,ブライス,블라이스,Blythe,Blythe,Blythe,布里瑟
NEIGHBORHOOD_ROD_TOOLTIP,Eine Metallstange liegt auf dem Boden des Beckens.,A metal rod sits at the bottom of the pool.,Hay un palo de metal hundido en el fondo de la piscina.,Barra de metal en el fondo de la piscina.,Une tige de métal se trouve au fond de la piscine.,Sul fondo c'è una barra metallica.,プールの底に金属棒が沈んでいる。,수영장 바닥에 금속 막대가 있다.,Na dnie basenu znajduje się metalowy pręt.,Há um bastão de metal no fundo da piscina.,Havuzun dibinde duran metal bir çubuk.,水池底有一根金屬棒。
<!MissingKey:hit>,getroffen,hit,dio,golpeó,a touché,colpito,当た,쳤고,uderzyła,atingiu,çarptı,撞到了
EVICTION_TESA_PHOTO_FOOTER,"Mein Mentor: Der weiseste Mann, den ich kannte.",My mentor was the wisest man I've ever known.,Mi mentor: el hombre más sabio que conocí.,Mi mentor es la persona más sabia que he conocido.,"Mon mentor était l'homme
le plus sage que j'aie jamais connu.",Il mio mentore era l'uomo più saggio che abbia mai conosciuto.,史上最高に賢い人物である、私の良き師。,"내 멘토는 내가 만난 사람 중
가장 현명한 사람이었다.","Mój mentor był najmądrzejszym człowiekiem, jakiego znałam.",Meu mentor era o homem mais sábio que já conheci.,"Akıl hocam, tanıdığım en bilge insandı.",我的導師是我所認識最有智慧的人。
EVICTION_TESA_BOOK_TABLE_LEGEND3,Subjektname,Subject name,Nombre del sujeto,Nombre del sujeto,Nom du sujet,Nome,被験者名,대상 이름,Osoba,Nome da cobaia,Deneğin adı,對象姓名
<!MissingKey:death>,Tod,death,muerte,muerte,mort,morte,死,죽음,śmierć,morte,ölümü,死亡
EVICTION_TESA_BOOK_TABLE_LEGEND2,Endwerte,End levels,Niveles finales,Terminar niveles,Niveau de fin,Livelli finali,終了レベル,종료 수준,Poziomy końc.,Níveis finais,Bitiş değerleri,最終數值
<!MissingKey:life>,Leben,life,vida,vida,vie,vita,命,삶,życie,vida,hayatı,生命
NEIGHBORHOOD_PAMFLET_BODY,"Datum: 13. Juni
Zeit: 14:00 Uhr



Fragen? P. Coolidge kontaktieren, Veranstalterin.","Date: June 13
Time: 2pm



Questions? Contact P. Coolidge, organizer","Fecha: 13 de junio
Hora: 14:00



¿Alguna pregunta? Contacta con P. Coolidge, organizadora","Fecha: 13 de junio
Hora: 2 p. m.



¿Tienes preguntas? Habla con P. Coolidge, quien organiza","Date : 13 juin
Heure : 14 h



Des questions ? Contactez P. Coolidge, organisatrice","Il 13 giugno
ore 14:00



Domande? Contatta l'organizzatrice P. Coolidge","日にち：6月13日
時間：午後2時



お問い合わせは主催者の
P. クーリッジまで","날짜: 6월 13일
시각: 오후 2시



궁금한 사항? 주최자 P. 쿨리지에게 문의","Data: 13 czerwca
Godzina: 14.00



Pytania? Skontaktuj się z organizatorką (P. Coolidge)","Data: 13 de junho
Hora: 14h



Perguntas? Entre em contato com a organizadora P. Coolidge","Tarih: 13 Haziran
Saat: 14.00

Sorular için organizatör P. Coolidge ile iletişime geçin","日期：6 月 13 日
時間：下午 2 點



有問題嗎？聯絡召集人 P. 柯立芝"
EVICTION_TESA_BOOK_TABLE_LEGEND1,Startwerte,Start levels,Niveles iniciales,Comenzar niveles,Niveau de départ,Livelli iniziali,開始レベル,시작 수준,Poziomy pocz.,Níveis iniciais,Başlangıç değerleri,初始數值
<!MissingKey:order>,Ordnung,order,orden,orden,ordre,ordine,秩序,명령,porządek,ordem,düzen,任務
<!MissingKey:chaos>,Chaos,chaos,caos,caos,chaos,caos,カオス,난리,chaos,caos,kaos,混亂
EVICTION_TESA_BOOK_TABLE_LEGEND7,Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,チャーリー,찰리,Charlie,Charlie,Charlie,查理
EVICTION_TESA_BOOK_TABLE_LEGEND6,Alex,Alex,Alex,Alex,Alex,Alex,アレックス,알렉스,Alex,Alex,Alex,艾力克斯
<!MissingKey:nothing>,nichts,nothing,nada,nada,vaine,niente,何も,아무 효과,nic,nada,hiçbir şey,沒有東西
ARC3_JACK_SNIPPET1,"Onkel Isaac,
 
schau, was ich auf Mutters Dachboden gefunden habe. Erinnerst du dich an unser erstes Experiment? Ich hätte mir die Augenbrauen weggebrannt, wenn du nicht da gewesen wärst! Ab da hast du mich „Ikarus“ genannt.","Uncle Isaac,
 
Look what I found in Mother's attic. Remember our first experiment together? I would have burned my eyebrows off if you weren't there to save me! That's when you started calling me 'Icarus'.","Tío Isaac:
 
Mira lo que he encontrado en el desván de mamá. ¿Te acuerdas del primer experimento que hicimos juntos? ¡Si no hubieras estado para salvarme, me habría chamuscado las cejas! Fue entonces cuando empezaste a llamarme «Ícaro».","Tío Isaac:
 
Mira lo que encontré en el ático de mamá. ¿Recuerdas nuestro primer experimento juntos? ¡Me habría quemado las cejas si no me hubieras salvado! Fue cuando comenzaste a llamarme ""Ícaro"".","Oncle Isaac,
 
Regarde ce que j'ai trouvé dans le grenier de mère. Tu te souviens de notre première expérience ? Je me serais brûlé les sourcils si tu n'avais pas été là ! C'est à ce moment-là que tu as commencé à m'appeler «Icare».","Caro zio Isaac,
 
guarda cos'ho trovato in soffitta da mamma. Te lo ricordi il nostro primo esperimento? Mi sarei bruciato le sopracciglia se non ci fossi stato tu a salvarmi! Sei sempre attento agli altri. È da quel momento che hai iniziato a chiamarmi ""Icaro"".","アイザック叔父さんへ
 
母さんちの屋根裏で見つけたんだ。初めて一緒に実験した時のことを覚えてる？叔父さんが助けてくれなかったら、眉毛を完全に燃やしちゃってたところだったよ！その時から、僕のことを「イカロス」って呼び始めたよね。","아이작 삼촌,
 
어머니의 다락에서 제가 뭘 찾았는지 한번 보세요. 우리 같이 한 첫 실험 기억하세요? 삼촌이 안 계셨으면 전 눈썹을 다 태우고 말았을 겁니다! 그 때부터 삼촌이 저를 '이카루스'라고 부르기 시작하셨죠.","Wujku Isaacu!
 
Patrz, co znalazłem na strychu u matki. Pamiętasz nasz pierwszy wspólny eksperyment? Spaliłbym sobie brwi, gdybyś mnie wtedy nie uratował! To wtedy zacząłeś mnie nazywać Ikarem.","Tio Isaac,
 
Veja o que encontrei no sótão da mamãe. Lembra do nosso primeiro experimento juntos? Eu teria queimado as sobrancelhas se você não tivesse me salvado! Foi quando você começou a me chamar de 'Icarus'.","Isaac Amca,
 
Annemin tavan arasında ne bulduğuma bir bak. Yaptığımız ilk deneyi hatırlıyor musun? Sen beni kurtarmasaydın az kalsın kaşlarımı yakıp kül ediyordum! İşte o zaman bana ""İkarus"" demeye başladın.","以薩叔叔，
 
瞧瞧我在媽媽的閣樓裡發現什麼。還記得我們的第一個實驗嗎？我差點就把眉毛給燒掉了，多虧您救了我一命！後來您就開始戲稱我為「伊卡洛斯」了。"
EVICTION_TESA_BOOK_TABLE_LEGEND5,Sam,Sam,Sam,Sam,Sam,Sam,サム,샘,Sam,Sam,Sam,山姆
