key,de,en,es,es_MX,fr,it,ja,ko,pl,pt_BR,tr,zh_TW
TUTORIAL_PROMPT_4,"Durch Drücken des AUGEN-Symbols oder der LEERTASTE auf der Tastatur kannst du alle Elemente, die du zuletzt geöffnet hattest, schnell ein- und ausblenden.","You can quickly hide and show all the elements you last had open by pressing the EYE button, or SPACE on your keyboard.",Puedes ocultar o mostrar todos los elementos que tenías abiertos pulsando el botón del OJO o con la tecla ESPACIO de tu teclado.,Puedes ocultar o mostrar rápido todos los elementos que abriste por última vez al pulsar el botón OJO o la tecla ESPACIO en tu teclado.,"Vous pouvez afficher et cacher facilement tous les éléments précédemment ouverts en cliquant sur le bouton ŒIL, ou en appuyant sur ESPACE sur votre clavier.",Puoi nascondere e mostrare velocemente tutti gli ultimi elementi trovati premendo il pulsante a forma di OCCHIO o la BARRA SPAZIATRICE.,目ボタンまたはキーボードのスペースキーを押すと、最後に開いていたすべての項目の非表示/表示を即座に切り替えることができます。,눈 모양 버튼이나 키보드의 스페이스 바를 누르면 마지막으로 연 요소 전체를 빠르게 숨기거나 표시할 수 있습니다.,"Możesz szybko ukryć lub pokazać wszystkie ostatnio otwarte elementy, naciskając przycisk OKA w interfejsie lub klawisz SPACJI na klawiaturze.","Para ocultar e exibir rapidamente todos os elementos recém-abertos, aperte o botão OLHO ou aperte ESPAÇO no teclado.","""GÖZ"" düğmesine veya klavyendeki ""SPACE"" tuşuna basarak son açtığın alt çubuk bölümlerini hızlıca açabilir veya gizleyebilirsin.",用眼睛按鈕或鍵盤上的空白鍵，你可以快速隱藏和顯示所有你上次開啟的元件。
TUTORIAL_PROMPT_3,Die Wörter in deinem Inventar kannst du beliebig anordnen. Versuche ein paar umzusortieren.,You can organize the words in your inventory however you like. Try moving some around.,Puedes ordenar las palabras de tu inventario como quieras. Intenta mover alguna.,Puedes organizar las palabras en tu inventario como quieras. Intenta moverlas un poco.,Vous pouvez organiser les mots de votre inventaire comme bon vous semble. Tentez d'en bouger quelques-uns.,"Nell'inventario, puoi organizzare le parole a tuo piacimento. Prova a spostarne alcune.",インベントリにある言葉は好きなように整理整頓することができます。いくつか移動させてみましょう。,인벤토리에 있는 단어는 원하는 방식으로 정리할 수 있습니다. 몇 개 옮겨 보세요.,Możesz uporządkować słowa w swoim ekwipunku w dowolny sposób. Spróbuj teraz poprzeciągać słowa.,Você pode organizar as palavras no inventário como quiser. Tente mover algumas delas.,Envanterinde bulunan kelimeleri istediğin şekilde düzenleyebilirsin. Onları düzenlemeyi dene.,在保存庫中你可以隨意整理你的字詞。試試看移動它們。
TUTORIAL_PROMPT_2,"Klicke als Nächstes auf die folgenden Elemente in der unteren Leiste, um sie zu öffnen:

• Wörter 
• Namen
• Ereignisse","Next, click on the following elements in the bottom bar to open them:

• Words 
• Names
• Events","A continuación, haz clic en los siguientes elementos de la barra inferior para abrirlos:

• Palabras 
• Nombres
• Eventos","Luego, haz clic sobre los siguientes elementos en la barra inferior para abrirlos:

• Palabras 
• Nombres
• Eventos","Cliquez ensuite sur les éléments suivants dans la barre du bas pour les ouvrir :

• Mots 
• Noms
• Événements","Poi, clicca sui seguenti elementi nella barra inferiore per aprirli:

• Parole 
• Nomi
• Eventi","次に最下部のバーにある以下の項目をクリックして開きます。

• 言葉 
• 名前
• 出来事","이제 하단에서 다음 요소를 클릭해서 여세요.

• 단어 
• 이름
• 사건","A teraz kliknij następujące elementy na dolnym pasku, aby je otworzyć:

• Słowa 
• Nazwy
• Wydarzenia","Em seguida, clique nos seguintes elementos na barra inferior para abri-los:

• Palavras 
• Nomes
• Eventos","Şimdi alttaki çubukta gördüğün şu bölümlere tıkla:

• Kelimeler 
• Adlar
• Olaylar","接著，點擊底部橫桿的以下元件來開啟：

• 字詞 
• 姓名
• 事件"
RESET_SCENARIO_BUTTON,Szenario zurücksetzen,Reset current scenario,Reiniciar escena actual,Reiniciar escenario actual,Réinitialiser le scénario actuel,Ricomincia scenario corrente,"現在のシナリオ
をリセットする",현재 시나리오 초기화,Zrestartuj bieżący scenariusz,Redefinir cenário atual,Mevcut senaryoyu sıfırla,重置目前場景
TUTORIAL_PROMPT_1,"Zum Lösen eines Szenarios wird zuerst der Ort erkundet, indem man alle möglichen Hinweise anklickt und dadurch alle Wörter sammelt.","To solve a scenario, you must first explore the location, by clicking on all hotspots and gathering all words.","Para resolver una escena, primero tendrás que explorar las ubicaciones haciendo clic en los puntos de interés para recoger todas las palabras.","Para resolver un escenario, primero debes explorar la ubicación haciendo clic sobre todos los puntos de interés y recolectando todas las palabras.","Pour terminer un scénario, vous devrez vous rendre sur les lieux de l'affaire et cliquer sur tous les éléments importants afin de rassembler les mots-clés.","Per risolvere uno scenario, prima devi esplorare il luogo, facendo clic su ogni zona e raccogliendo tutte le parole.",シナリオを解決するには、まず現場の探索が必要です。すべての注目スポットをクリックして言葉を全部集めましょう。,시나리오를 해결하려면 먼저 장소를 살펴봐야 합니다. 주요 지점을 모두 클릭하고 단어를 모두 모아야 합니다.,"Aby rozwiązać scenariusz, musisz najpierw zbadać miejsce, klikając wszystkie istotne punkty i zbierając wszystkie słowa.","Para solucionar um cenário, clique em todos os locais importantes para explorar o local e reúna todas as palavras.",Bir senaryoyu çözmek için tüm etkileşim noktalarına tıklayarak ve tüm kelimeleri toplayarak öncelikle çevreyi keşfetmelisin.,要解開一個情境，你必須先探索該地點，逐一點擊重點並收集所有字詞。
SHOW_HIGHLIGHTS,Hervorhebungen zeigen,Show Highlights,Mostrar resaltes,Mostrar resaltado,Afficher les indicateurs,Mostra gli indicatori,ハイライトを表示,하이라이트 표시,Pokaż podświetlenia,Mostrar destaques,Vurgulamaları Göster,顯示醒目標示
PURSUIT_MAGAZINE,Die Verfolgung,"THE 
PURSUIT",La persecución,LA PERSECUCIÓN,La Poursuite,LA CACCIA,追求,추구,Pogoń,A Perseguição,Takip,追尋
TUTORIAL_PUZZLE_CONTENT,"Löse dieses Beispielrätsel:

Die Polizei musste [id=1] sammeln, um zu beweisen, dass der Tod ein [id=2] war.","Solve this example puzzle:

Police needed to gather [id=1] to prove that the death had been a [id=2].","Resuelve este puzle de ejemplo:

La policía necesita recolectar [id=1] para probar que la muerte ha sido un [id=2].","Resuelve este rompecabezas de ejemplo:

La policía necesita recolectar [id=1] para probar que la muerte ha sido un [id=2].","Résolvez cet exemple :

La police devait collecter des [id=1] pour prouver que la mort était un(e) [id=2].","Risolvi questo enigma di esempio:

La polizia doveva raccogliere una [id=1] per dimostrare che la morte era stata un [id=2].","この例題を解いてみてください：

警察は死因が[id=2]であることを証明するために[id=1]を集める必要があった。","3. 예시 문제를 풀어 보세요.

경찰은 그 죽음이 [id=2]이었다는 것을 증명하기 위해 [id=1]을(를) 모아야 했다.","Rozwiąż poniższą przykładową zagadkę:

Policja musi zebrać [id=1], aby udowodnić, że przyczyną śmierci jest [id=2].","Resolva este quebra-cabeça de exemplo:

A polícia precisava reunir [id=1] de que a morte tinha sido um [id=2].","Aşağıdaki örnek bulmacayı çöz:

Bu ölümün bir [id=2] olduğunu kanıtlamak için polisin [id=1] toplaması gerekti.","試完成此謎題：

警察需要搜集[id=1] 去證明死者是被[id=2]"
SELECT_LANGUAGE,Sprachauswahl,Select language,Elegir idioma,Elegir idioma,Langue,Seleziona la lingua,言語を選択,언어 선택,Wybierz język,Selecionar idioma,Dili Seç,選擇語言
TOGGLE_FULL_SCREEN_LABEL,Vollbild,Full Screen,Pantalla completa,Pantalla completa,Plein écran,Schermo intero,フルスクリーン,전체 화면,Pełny ekran,Tela cheia,Tam Ekran,全螢幕
MACHINE_MAGAZINE,Die Maschine,"THE
MACHINE",La máquina,LA MÁQUINA,La Machine,LA MACCHINA,機械,장치,Maszyna,A Máquina,Makine,器
ORIGINAL_GAME_BUTTON,Das Original spielen,Play the original,Jugar al original,Juega el original,Jouer à l’original,Gioca all’originale,オリジナル版をプレイ,정식판 플레이,Zagraj w oryginał,Jogar o Original,Orijinali Oyna,遊玩原版
CONTINUE_BUTTON,FORTFAHREN,CONTINUE,CONTINUAR,CONTINUAR,CONTINUER,CONTINUA,続行,계속하기,KONTYNUUJ,CONTINUAR,DEVAM ET,繼續
PUBLISHED_BY,Veröffentlicht durch,Published by,Publicado por,Publicado por,Publié par,Pubblicato da,発行元：,배포,Wydawca,Publicado por,Yayınlayan:,發行
EXTENDED DEMO TITLE,The Rise of The [b]Golden Idol[/b] – erweiterte Demo,The Rise of the [b]Golden Idol[/b] extended demo,Demo extendida de The Rise of the [b]Golden Idol[/b],The Rise of the [b]Golden Idol[/b] demo extendida,Démo étendue de The Rise of the [b]Golden Idol[/b],The Rise of the [b]Golden Idol[/b] – demo estesa,The Rise of the [b]Golden Idol[/b]拡張体験版,The Rise of the [b]Golden Idol[/b] 확장 체험판,Rozszerzone demo The Rise of the [b]Golden Idol[/b],Demo estendida de The Rise of the [b]Golden Idol[/b],The Rise of the [b]Golden Idol[/b] uzun demo,[b]黃金神像[/b]謀殺案再起試玩版時間延長
UI_SCALE_LABEL,Größe der Benutzeroberfläche ändern ,Change interface scale,Cambiar el tamaño de la interfaz ,Cambiar el tamaño de la interfaz ,Changer la taille de l'interface ,Cambia la dimensione dell'interfaccia ,インターフェースのサイズ ,인터페이스 크기 ,Zmień rozmiar interfejsu ,Alterar o tamanho da interface ,Arayüz boyutunu değiştir ,介面大小 
SHOW_HIGHLIGHTS_LABEL,Mit Hervorhebungen,With highlights,Con resaltes,Con resaltado,Avec indicateurs,Con gli indicatori,ハイライトあり,하이라이트 표시,Z podświetlaniem,Com destaque,Vurgulamayla,有醒目標示
DELETE_SAVEGAME,Fortschritt löschen,Delete progress,Eliminar progreso,Borra el progreso,Réinitialiser la progression,Elimina progressi,進行度を削除,진행상황 삭제,Usuń postępy,Excluir progresso,İlerlemeyi Sil,重置所有進度
DEMO_ENDING_BODY,"Herzlichen Glückwunsch! Du hast dich durch Kapitel 1 von „The Rise of the Golden Idol“ gearbeitet. Bitte gönne deinem Verstand eine wohlverdiente Pause.
Spätestens Ende 2024 wird „The Rise of the Golden Idol“ weltweit mit insgesamt 20 Szenarien veröffentlicht, die es aufzudecken und zu enträtseln gilt.
Um zu auf dem Laufenden zu bleiben, setze uns auf die Wunschliste. Sei auf alles gefasst.
- Team Idol","Congratulations! You have deduced your way through Chapter 1 of The Rise of the Golden Idol. Please treat your intellect to a well-deserved rest.
By no later than the end of 2024, The Rise of the Golden Idol will release worldwide, with 20 scenarios to uncover and untangle.
Wishlist the game to prepare for what’s coming next. Be ready for anything!
—Team Idol","¡Felicidades! Has resuelto el capítulo 1 de The Rise of the Golden Idol. Tu intelecto se puede tomar un merecido descanso.
The Rise of the Golden Idol se publicará en todo el mundo antes del final de 2024, con un total de 20 escenas por descubrir y resolver.
Añádenos a tu lista de deseos para enterarte de todas las novedades. Quedan muchas cosas por llegar.
—Equipo Idol","¡Felicitaciones! Haz deducido tu camino a través del Capítulo 1 de The Rise of the Golden Idol. Por favor dale a tu intelecto un buen merecido descanso. 

No más allá del fin de 2024, The Rise of the Golden Idol será lanzado mundialmente, con un total de 20 Escenarios para descubrir y desenmarañar. 

Ponnos en tu lista de deseos para enterarte de los próximos lanzamientos. Estate listo para todo. 

- Equipo Idol","Félicitations ! Vous avez résolu les énigmes du chapitre 1 de The Rise of the Golden Idol. S'il vous plaît, laissez à votre intellect un repos bien mérité.
D'ici la fin de 2024, The Rise of the Golden Idol sortira dans le monde entier, avec un total de 20 scénarios à découvrir et déchiffrer.
Ajoutez le jeu à votre liste de souhaits pour être tenu au courant de ce qui arrive. Tenez-vous prêts à tout.
- Équipe Idol","Congratulazioni, hai risolto gli enigmi del Capitolo 1 di The Rise of the Golden Idol. Ora concedi al tuo intelletto il meritato riposo. 

Entro e non oltre la fine del 2024, The Rise of the Golden Idol verrà lanciato in tutto il mondo, con un totale di 20 scenari da scoprire e decifrare. 

Aggiungici alla lista dei desideri per ricevere gli aggiornamenti. Preparati a tutto. 

- Team Idol","おめでとう！『The Rise of the Golden Idol』第1章を通りました。どうかご知性に十分な休息を与えてください。

遅くとも2024年末までには、『The Rise of the Golden Idol』が全世界でリリースされ、合計20のシナリオが解明を待つ予定です。

このゲームをウィッシュリストに登録し、ご期待ください。あらゆる可能性に備えましょう。

- チーム・アイドル","축하합니다! 당신은 The Rise of the Golden Idol의 1장을 추리해 냈습니다. 당신의 명석한 두뇌에게 충분한 휴식을 선사하세요.
2024년이 지나기 전에 The Rise of the Golden Idol은 전세계적으로 발매되어 총 20개의 시나리오를 풀 수 있게 됩니다.
위시리스트에 게임을 추가하여 최신 소식을 받아보세요. 준비에 만전을 기하세요.
- 팀 Idol","Gratulacje, udało ci się wydedukować rozwiązanie 1 rozdziału gry The Rise of the Golden Idol. Teraz daj swojemu intelektowi szansę na zdecydowanie zasłużony odpoczynek.

Gra The Rise of the Golden Idol będzie miała swoją globalną premierę przed końcem 2024 roku. Będzie zawierać 20 scenariuszy do odkrycia i rozwikłania.

Dodaj ją do listy życzeń. Przygotuj się najlepiej, jak potrafisz. Spodziewaj się wszystkiego.

– ekipa Team Idol","Parabéns! Você desvendou todo o Capítulo 1 de The Rise of the Golden Idol. Dê ao seu intelecto um merecido descanso.
Antes do fim de 2024, The Rise of the Golden Idol será lançado mundialmente, com 20 cenários para desvendar e resolver.
Adicione o jogo à sua Lista de Desejos para ver o que virá a seguir. Esteja pronto para qualquer coisa.
— Equipe Idol","Tebrikler! The Rise of the Golden Idol'ın 1. Bölümünü doğru çıkarımlar yaparak tamamladın. Lütfen beynini güzelce dinlendir.
Keşfedilip çözülecek toplam 20 Senaryosu ile The Rise of the Golden Idol, 2024 yılı sona ermeden önce dünya çapında çıkacak.
Gelecek yeni içerikler için oyunu İstek Listene ekle. Beklemede kal!

- İdol Ekibi","恭喜！你已偵破出一條通過金神像之崛起第一章的道路。請讓你的聰明才智得到應有的休息。

在2024年底前，金神像之崛起將會全球發行，其中包含包括20個可探索及破解的場景。

想緊貼新資訊，請把我們放入願望清單。請作好準備。

—神像團隊上"
TUTORIAL_PUZZLE_LABEL_2,"2. Öffne Rätsel und fülle Lücken mit den richtigen Wörtern, um das Szenario zu lösen.",2. Open puzzles and fill slots with correct words to solve scenario.,2. Abre los puzles y rellena los espacios con las palabras correctas para resolver la escena.,2. Abre los rompecabezas y llena los espacios con las palabras correctas para resolver el escenario.,2. Ouvrez des puzzles et remplissez les trous avec les mots corrects pour terminer le scénario.,2. Apri gli enigmi e riempi gli spazi con le parole corrette per risolvere lo scenario.,2. パズルを開き、正しい言葉で枠を埋め、シナリオを解く。,2. 퍼즐을 열고 맞는 단서를 찾아 빈칸을 채워 시나리오를 해결합니다.,"2. Otwieraj zagadki i wypełniaj puste miejsca odpowiednimi słowami, by rozszyfrować scenariusz.",2. Abra quebra-cabeças e preencha os espaços com as palavras corretas para resolver o cenário.,2. Senaryoyu çözmek için bulmacaları aç ve doğru kelimeleri yuvalara yerleştir.,2. 打開謎題並填入正確詞語以完成場景。
CLOSE_BUTTON,Schließen,Close,Cerrar,Cerrar,Fermer,Chiudi,閉じる,닫기,Zamknij,Fechar,Kapat,關閉
TUTORIAL_PUZZLE_LABEL_3,"EIN KLEINER TIPP
Blende die Inventar- und Rätselfenster mit der Auge-Schaltfläche oder der Leertaste ein oder aus!","A SMALL TIP
Toggle all your selected inventory and puzzle screens with the eye button or SPACE!","CONSEJO
¡Alterna las pantallas de inventario y puzles seleccionadas con el botón del ojo o con ESPACIO!","UN PEQUEÑO TIP
¡Alterna todas tus pantallas de rompecabezas e inventario con el botón de ojo o ESPACIO!","UN PETIT INDICE
Affichez votre inventaire et les écrans des puzzles avec le bouton « œil » ou la barre ESPACE !","PICCOLO CONSIGLIO
Apri/chiudi le finestre inventario ed enigma tramite il pulsante con l'occhio o la BARRA SPAZIATRICE!","ちょっとしたヒント
選択したインベントリとパズルの画面は、目ボタンかスペースボタンで切り替えられる！","작은 팁
인벤토리 창과 퍼즐 화면을 토글하려면 눈 버튼이나 스페이스바를 사용하세요!","PORADA
Możesz otwierać i zamykać wszystkie okna informacji i zagadek za pomocą przycisku z okiem lub SPACJI!","UMA DICA
Ative e desative todas as suas telas selecionadas usando o botão do olho ou a tecla de ESPAÇO!","KÜÇÜK BİR İPUCU
""Göz"" düğmesini veya ""Space"" tuşunu kullanarak seçili envanter ile bulmaca ekranları arasında geçiş yap!","小提示
使用眼睛按鈕以隱敝所有已打開謎題視窗！"
TUTORIAL_PUZZLE_LABEL_1,1. Erkunde die Umgebung und sammle Wörter.,1. Explore environment and gather words.,1. Investiga tu entorno y colecciona palabras.,1. Explora el ambiente y recolecta palabras.,1. Explorez l’environnement et ramassez des mots.,1. Esplora la scena e raccogli le parole.,1. 環境を探索し、言葉を集める。,1. 주변을 탐색하고 단서를 수집합니다.,1. Zbadaj scenę i zbieraj słowa.,1. Explore os arredores e colete palavras.,1. Çevreyi keşfederek kelime topla.,1. 探索場景並收集詞語。
