key,de,en,es,es_MX,fr,it,ja,ko,pl,pt_BR,tr,zh_TW
"<!MissingKey:[s]‡100,000[/s] [s]‡90,000[/s] [s]‡80,000[/s] [s]‡70,000[/s] [s]‡60,000[/s] [s]‡50,000[/s] [s]‡40,000[/s] ‡30,000>",[s]100.000 ‡[/s] [s]90.000 ‡[/s] [s]80.000 ‡[/s] [s]70.000 ‡[/s] [s]60.000 ‡[/s] [s]50.000 ‡[/s] [s]40.000 ‡[/s] 30.000 ‡,"[s]‡100,000[/s] [s]‡90,000[/s] [s]‡80,000[/s] [s]‡70,000[/s] [s]‡60,000[/s] [s]‡50,000[/s] [s]‡40,000[/s] ‡30,000",[s]100 000 ‡[/s] [s]90 000 ‡[/s] [s]80 000 ‡[/s] [s]70 000 ‡[/s] [s]60 000 ‡[/s] [s]50 000 ‡[/s] [s]40 000 ‡[/s] 30 000 ‡,[s]‡100 000[/s] [s]‡90 000[/s] [s]‡80 000[/s] [s]‡70 000[/s] [s]‡60 000[/s] [s]‡50 000[/s] [s]‡40 000[/s] ‡30 000,[s]100 000 ‡[/s] [s]90 000 ‡[/s] [s]80 000 ‡[/s] [s]70 000 ‡[/s] [s]60 000 ‡[/s] [s]50 000 ‡[/s] [s]40 000 ‡[/s] 30 000 ‡,"[s]‡100.000[/s] [s]‡90.000[/s] [s]‡80.000[/s] [s]‡70.000[/s] [s]‡60,000[/s] [s]‡50.000[/s] [s]‡40.000[/s] ‡30.000","[s]‡100,000[/s] [s]‡90,000[/s] [s]‡80,000[/s] [s]‡70,000[/s] [s]‡60,000[/s] [s]‡50,000[/s] [s]‡40,000[/s] ‡30,000","[s]‡100,000[/s] [s]‡90,000[/s] [s]‡80,000[/s] [s]‡70,000[/s] [s]‡60,000[/s] [s]‡50,000[/s] [s]‡40,000[/s] ‡30,000",[s]100 000 ‡[/s] [s]90 000 ‡[/s] [s]80 000 ‡[/s] [s]70 000 ‡[/s] [s]60 000 ‡[/s] [s]50 000 ‡[/s] [s]40 000 ‡[/s] 30 000 ‡,[s]‡100.000[/s] [s]‡90.000[/s] [s]‡80.000[/s] [s]‡70.000[/s] [s]‡60.000[/s] [s]‡50.000[/s] [s]‡40.000[/s] ‡30.000,[s]‡100.000[/s] [s]‡90.000[/s] [s]‡80.000[/s] [s]‡70.000[/s] [s]‡60.000[/s] [s]‡50.000[/s] [s]‡40.000[/s] ‡30.000,"[s]‡100,000[/s] [s]‡90,000[/s] [s]‡80,000[/s] [s]‡70,000[/s] [s]‡60,000[/s] [s]‡50,000[/s] [s]‡40,000[/s] ‡30,000"
ticket_stub_tooltip,Ein Kartenabriss.,A ticket stub,El resguardo de una entrada,Talón de boleto,Un talon de ticket de cinéma,Un tagliando,チケットの半券,잘린 티켓,Odcinek biletu,Um canhoto de ingresso,Bilet koçanı,一張票根
<!MissingKey:drainpipe>,Abwasserrohr,drainpipe,cañería,desagüe,gouttière,tubo di scolo,排水管,배수관,rynny,cano de drenagem,gider borusu,排水管
chapter_2_footer,... in dem eine verlorene Macht gesucht wird.,... in which a lost power is sought.,...en la que se buscaba un poder perdido.,... en la que un poder perdido es buscado.,... dans lequel un pouvoir perdu est recherché.,... in cui si cerca un potere perduto.,...にて、失われた力が求められる。,에서는 잃어버린 힘을 찾습니다.,...w którym szukana jest dawna moc.,... em que se busca um poder perdido.,"Bu bölümde, kayıp bir güç aranıyor.",……古老力量將重見天日。
<!MissingKey:glue>,Kleber,glue,pegamento,pegamento,colle,colla,のり,풀,kleju,cola,tutkal,膠水
cinema_phone_speech,„Sarah? Wer hat was gestohlen? Bist du noch dran?“,“Sarah? Who stole what? Are you there?”,«¿Sarah? ¿Que quién ha robado el qué? ¿Estás ahí?»,«¿Sarah? ¿Quién robó qué? ¿Estás ahí?».,« Sarah ? Qui a volé quoi ? Allô ? »,Sarah? Chi ha rubato cosa? Ci sei?,「サラ？誰が何を盗んだって？聞こえてるか？」,사라? 누가 뭘 훔쳐요? 듣고 있어요?,„Sarah! Ktoś coś ukradł? Jesteś tam jeszcze?”,“Sarah? Quem roubou o quê? Está aí?”,Sarah? Kim ne çaldı? Orada mısın?,「莎拉？是誰偷的？妳確定嗎？」
<!MissingKey:saw blade>,Sägeblatt,saw blade,hoja de sierra,hoja de sierra,lame de scie,seghetto,のこ刃,톱날,piły,serra,testere bıçağı,鋸片
retreat_tesa_card_title,KREDITKARTE,CREDIT CARD,TARJETA DE CRÉDITO,TARJETA DE CRÉDITO,CARTE DE CRÉDIT,CARTA DI CREDITO,クレジットカード,신용카드,KARTA KREDYTOWA,CARTÃO DE CRÉDITO,KREDİ KARTI,信用卡
<!MissingKey:gun>,Pistole,gun,pistola,pistola,arme,pistola,銃,총,pistoletu,arma,silah,槍械
cinema_jenny_letter,"Miss Chen!

Hoffentlich passt das Kostüm und es ist rechtzeitig angekommen. Ich bin so neidisch, dass Sie und Mr. Lendl den Film im Neptun sehen können. Ich werde bei einem langweiligen, normalen Kino bleiben müssen.

P.S.: Ich stimme Mr. Lendl in diesem Punkt zu: Bert wird auf keinen Fall so enden!","Miss Chen!

Hope the costume fits and it got to you on time. So jealous you and Mr. Lendl get to see it at the Neptune. I’ll have to stick to a boring, normal cinema.

P.S. I’m with Mr. Lendl on this one: no way Bert’s going out like that!","¡Señorita Chen!

Espero que el disfraz te vaya bien y te haya llegado a tiempo. Qué envidia que el Sr. Lendl y tú podáis verla en el Neptune. Yo me tendré que conformar con un cine normal y corriente.

P. D. Esta vez estoy de acuerdo con el Sr. Lendl: ¡Bert no va a salir así ni de broma!","¡Señorita Chen!

Espero que el disfraz le quede y haya llegado a tiempo. Qué envidia que usted y el señor Lendl puedan verlo en el Neptuno. Tendré que conformarme con un cine normal y aburrido.

P.D. Coincido con el señor Lendl en esto: ¡es imposible

que Bert salga así!","Mlle Chen,

J'espère que le costume vous va et que vous l'avez reçu à temps. Je vous envie tellement, M. Lendl et vous, de pouvoir le voir au Neptune ! Je devrai me contenter d'un bon vieux cinéma ordinaire.

P.S. Je suis d'accord avec M. Lendl sur ce point : impossible que Bert finisse comme ça !","Signorina Chen!

Spero che il costume vada bene e arrivi in tempo. Invidio che lei e il signor Lendl riusciate a vederlo al Neptune. Io dovrò accontentarmi di un cinema banalissimo.

P.S.: per me ha ragione Lendl: impossibile che Bert esca di scena così!","ミス・チェン！

この衣装のサイズが合っていて、あなたの元に無事届いていれば良いのですが。あなたとミスター・レンドルがネプチューンで鑑賞できるなんて、羨ましいです。私は退屈で平凡な映画館にしか行けない分際です。

追伸 私はミスター・レンドルと同意見です。

バートがあんな終わりを迎えるなんてあり得ません！","첸 씨!

코스튬이 제시간에 도착하고 사이즈도 잘 맞기를 바랍니다. 첸 씨와 렌들 씨가 넵튠에서 그걸 볼 수 있다니 정말 부럽습니다. 전 따분하고 평범한 영화관으로 만족해야 하는데 말이죠.

추신: 저도 이번 건 렌들 씨와 같은 입장입니다.

버트가 그렇게 나올 리 없어요!","Panno Chen!

Mam nadzieję, że kostium pasuje i dotarł na czas. Zazdroszczę Pani i Panu Lendlowi oglądania tego w Neptunie. Ja niestety idę do normalnego kina.

P.S. Zgadzam się tym razem z Panem Lendlem: Bert na pewno tak nie skończy!","Srta. Chen!

Espero que a fantasia lhe sirva e tenha chegado a tempo. Que inveja que você e o Sr. Lendl vão ver no Neptune. Vou ter que ver num cinema normal e sem graça.

P.S. Eu concordo com o Sr. Lendl: impossível o Bert sair desse jeito!","Bayan Chen!

Umarım kostüm üzerinize tam oturur ve zamanında elinize ulaşır. Bunu Bay Lendl ile beraber Neptün'de göreceğiniz için sizi çok kıskanıyorum.

Not: Bu konuda Bay Lendl'a katılıyorum; Bert, o kılıkla dışarı çıkmamalı!","陳小姐！

希望這件戲服合身，而且準時送達妳的手中。很羨慕妳和藍道爾先生有機會在海王星見到它。我還是得去一間無聊、普通的電影院。

備註：這一點我同意藍道爾先生：柏川 不可能那樣登場！"
<!MissingKey:racketeering>,Gaunerei,racketeering,banda criminal,crimen organizado,racket,estorsione,ゆすり行為,조직범죄,wymuszenia,extorsão,haraç kesme,勒索
prison_robert_speech,"Heh! Riesenwaschlappen. Hast wohl einen neuen Spitznamen, was, Nachbar? ","Heh! Big girl's blouse. Looks like you've got a new nickname, eh, neighbor? ","¡Je, je, calzonazos! Parece que tienes un nuevo mote, ¿eh, vecino? ","¡Ja! Gallina. Parece que tienes un nuevo apodo, ¿no, vecino? ","Ha ! La mauviette ! On dirait que mon voisin a un nouveau surnom, hein ? ","Eh eh! Mammoletta. Hai un nuovo soprannome, eh, vicino? ",ヘッ！軟弱男だってよ。お隣さん、新しいあだ名が付けられたようだな？ ,"헤헤! 쫄보라. 새 별명이 생겼나봐, 이웃 양반? ","Ha! Trusia. Zdaje się, że masz nową ksywkę, sąsiedzie! ","Heh! Maricas. Parece que você ganhou um apelido novo, hein, vizinho? ",Heh! Muhallebi çocuğu. Yeni lakabın hayırlı olsun komşum. ,嘿！小廢物。看來你多了一個綽號啊，好鄰居？ 
<!MissingKey:locations>,Orte,locations,ubicaciones,ubicaciones,lieu,luoghi,場所,위치,położenie,localizações,konumları,地點
<!MissingKey:fell>,fiel,fell,cayó,cayó,chuté,caduto,転倒,넘어졌다,spadła,caiu,düştü,跌倒
<!MissingKey:bury>,vergraben,bury,enterrar,enterrar,enterrer,sotterrare,埋める,매장,zakopać,enterrar,satmak,掩埋
cinema_competition_title,Kostümwettbewerb,Costume competition,Concurso de disfraces,Competencia de disfraces,Compétition de déguisements,Concorso di costumi,衣装コンテスト,코스튬 대회,Konkurs kostiumowy,Concurso de fantasias,Kostüm Yarışması,戲服比賽
<!MissingKey:hide>,verstecken,hide,esconder,ocultar,cacher,nascondere,隠れる,은닉,ukryć,ocultar,saklamak,隱藏
<!MissingKey:buy>,kaufen,buy,comprar,comprar,acheter,comprare,購入,구매,kupić,comprar,satın almak,購買
<!MissingKey:reassemble>,zusammensetzen,reassemble,volver a montar,reensamblar,réassembler,ricomporre,組み立て直し,재조립,złożyć,remontar,bir araya getirmek,重組
c,5,5,5,5,5,5,5,5,5,5,5,5
cinema_competition_body7,2. Platz: eine Popcorn-Bonanza,2nd place: a popcorn bonanza,2.º puesto: palomitas para dar y tomar,2.do lugar: un festín de palomitas,2e place : Plein de pop-corn gratuit,2° posto: un fiume di popcorn,2位：ポップコーン大当たり,2등: 팝콘 잔치,2 miejsce: popcorn do oporu,2º lugar: pipoca à vontade,İkincilik ödülü: Bir patlamış mısır kuponu,第二名：一台爆米花機
cinema_competition_body6,"Tom Powers: supergruselig, scharfe Zähne","Tom Powers—super scary, sharp teeth","Tom Powers, da muchísimo miedo con los dientes afilados",Tom Powers: dientes espeluznantes y filosos,Tom Powers - Des dents aiguisées super effrayantes,"Tom Powers—spaventoso, e che denti aguzzi!",トム・パワーズ「超絶恐ろしい、鋭い歯」,톰 파워스 — 엄청 무섭고 예리한 이빨,"Tom Powers – ostre zęby, wyglądał strasznie","Tom Powers – bem assustadora, dentes afiados","Tom Powers - Gerçekten korkunç, keskin dişleri var.",湯姆·波爾士—獠牙很尖，扮相恐怖
retreat_artifacts_tooltip,Seltsame Artefakte.,Strange artifacts,Artefactos extraños,Artefactos extraños,Des artefacts étranges,Strani manufatti,奇妙な遺物,이상한 유물,Dziwne artefakty,Artefatos estranhos,Tuhaf eserler,奇怪的文物
<!MissingKey:sell>,verkaufen,sell,vender,vender,vendre,vendere,売る,판매,sprzedać,vender,satmak,販賣
cinema_competition_body5,Annie Kishimoto: das Kostüm hat mich wirklich begeistert!,Annie Kishimoto—the costume really hooked me!,"Annie Kishimoto, ¡su disfraz me ha alucinado!",Annie Kishimoto: ¡el disfraz me cautivó mucho!,Annie Kishimoto - J'ai adoré son déguisement !,Annie Kishimoto—costume fantastico!,アニー・キシモト「あの衣装に釘付けにされた！」,애니 키시모토 — 눈길을 확 사로잡은 코스튬!,Annie Kishimoto – ten kostium naprawdę mnie przyciągnął!,Annie Kishimoto – gostei muito da fantasia!,Annie Kishimoto - Beni en çok cezbeden kostüm!,安妮·岸本—那套戲服真的很吸引我！
<!MissingKey:function>,Funktion,function,función,función,rôle,funzione,式典,기능,działanie,função,işlevi,功能
cinema_competition_body4,"Mir war so, als hätte ich eine bessere Version dieser Figur gesehen, aber er tauchte nicht beim Wettbewerb auf.","I thought I saw a better version of this character, but he didn't show up to the competition.","Me ha parecido ver un disfraz mejor del mismo personaje, pero no estaba en el concurso.","Creí haber visto una mejor versión de este personaje, pero no participó en la competencia.","Je pensais avoir vu une meilleure version de ce personnage, mais il n'est pas venu à la compétition.","Ne avevo visto uno migliore, ma non si è presentato al concorso.",このキャラクターのもっと良いバージョンを見かけた気がしてたけど、彼はコンテストに姿を現さなかった。,"이 캐릭터의 더 나은 버전을 본 적이 있는데, 대회에 모습을 드러내지 않았어.","Był tu ktoś z lepszą wersją tej postaci, ale najwyraźniej nie brał udziału w konkursie.","Pensei ter visto uma versão melhor ainda desse personagem, mas ele não apareceu no concurso.",Bu karakterin daha iyi bir versiyonunu görmüştüm ama belli ki o kişi yarışmaya katılmamış.,我看到有人扮得更像，但對方沒有參與比賽的樣子。
<!MissingKey:murder>,Mord,murder,asesinato,asesinato,meurtre,assassinio,殺人,살인,morderstwa,assassinato,cinayet,殺了人
cinema_competition_body3,Auf jeden Fall besser als bei Parker,Definitely better than Parker's,Sin duda mejor que el de Parker,Sin duda mejor que el de Parker,Clairement mieux que celui de Parker,Molto meglio di quello di Parker,確実にパーカーの衣装より上を行ってた,확실히 파커보다 낫지,Był zdecydowanie lepszy niż Parker,Muito melhor que a da Parker,Kesinlikle Parker'ın kostümünden daha iyi!,絕對比帕克的好
cinema_competition_body2,Doug Baxter: für seinen gefährlich authentischen Bertrand,Doug Baxter—for his dangerously authentic Bertrand,"Doug Baxter, por su Bertrand peligrosamente realista",Doug Baxter: por su Bertrand peligrosamente auténtico,Doug Baxter - pour son Bertrand dangereusement authentique,Doug Baxter—per il suo Bertrand pericolosamente autentico,ダグ・バクスター「危険なほどリアルなバートランド」,더그 백스터 — 위험할 정도로 진짜 같은 버트란드 코스튬,Doug Baxter – za jego niebezpiecznie autentycznego Bertranda,Doug Baxter – pelo seu Bertrand perigosamente autêntico,Doug Baxter - Tehlikeli derecede otantik bir Bertrand kostümü.,道格·巴斯特—他的柏川戲服逼真到有點危險
cinema_competition_body1,1. Platz: Freikarten für einen Monat,1st place: free tickets for a month,1.er puesto: un mes de entradas gratis,1.er lugar: boletos gratis por un mes,1re place : Tickets gratuits pendant un mois,1° posto: un mese di biglietti gratis,1位：一か月間分の無料チケット,1등: 한 달 무료 티켓,1 miejsce: darmowe bilety przez miesiąc,1º lugar: entrada grátis por um mês,Birincilik ödülü: Bir aylık ücretsiz bilet,第一名：免費一個月的電影票
cinema_hammer_tooltip,Ein Hammer.,A hammer,Un martillo,Martillo,Un marteau,Un martello,金づち,망치,Młotek,Um martelo,Çekiç,一把槌子
cinema_victim_figurine_tooltip,Eine Sammelfigur.,A collectible figurine,Una figurita coleccionable,Figura coleccionable,Une figurine de collection,Una statuetta da collezione,コレクション用フィギュア,수집용 피규어,Figurka kolekcjonerska,Uma estatueta colecionável,Bir koleksiyon figürü,具收藏價值的雕像
cinema_blue_paint_tooltip,Ein Eimer mit blauer Farbe. Auf dem Etikett steht: „Vorsicht: Leicht entflammbar“.,"A can of blue paint. Its label reads, 'Caution: highly flammable'.",Un cubo de pintura azul. En la etiqueta pone «Cuidado: extremadamente inflamable».,Balde de pintura azul. Su etiqueta dice «Cuidado: Muy inflamable».,Un pot de peinture bleu vif. Son étiquette indique : « Attention : hautement inflammable ».,"Un barattolo di vernice blu con scritto ""altamente infiammabile""",青いペンキの缶。ラベルには「注意：高い引火性」と書かれている。,파란색 페인트 통. '경고: 인화성 강함'이라는 라벨이 붙어 있다.,Puszka niebieskiej farby. Na etykietce widnieje ostrzeżenie „Uwaga: łatwopalne”.,Um lata de tinta azul. O rótulo diz “Cuidado: altamente inflamável”.,"Bir kova mavi boya. Etiketinde ""Dikkat: Çabuk alevlenebilir!"" yazıyor.",一桶藍色的油漆。標籤寫著「小心：易燃」。
<!MissingKey:run>,rennen,run,correr,correr,courir,corsa,走る,달려라,biec,correr,koşmak,奔跑
<!MissingKey:search>,suchen,search,buscar,dentro,chercher,ricerca,探せ,찾아라,sprawdzić,procurar,bak,尋找
<!MissingKey:climb>,klettern,climb,escalar,escalar,grimper,salire,登る,타라,wspiąć się,escalar,tırmanmak,攀爬
cinema_competition_body8,3. Platz: Marini-Figur,3rd place: Marini figurine,3.er puesto: una figurita de Marini,3.er lugar: figura de Marini,3e place : Une figurine de Marini,3° posto: una statuetta di Marini,3位：マリーニのフィギュア,3등: 마리니 피규어,3 miejsce: figurka Marini,3º lugar: estatueta da Marini,Üçüncülük ödülü: Marini figürü,第三名：馬里尼模型
back_button,Zurück,Back,Atrás,Atrás,Retour,Indietro,戻る,뒤로,Wstecz,Voltar,Geri,返回
<!MissingKey:Parker>,Parker,Parker,Parker,Parker,Parker,Parker,パーカー,파커,Parker,Parker,Parker,帕克
<!MissingKey:Mike>,Mike,Mike,Mike,Mike,Mike,Mike,マイク,마이크,Mike,Mike,Mile,麥克
<!MissingKey:Mason>,Mason,Mason,Mason,Mason,Mason,Mason,メイソン,매이슨,Mason,Mason,Mason,馬森
cinema_bag_tooltip,"Eine Tasche mit einer Notiz, in der ein Plan beschrieben ist.",A duffel bag containing a note detailing a plan,Una bolsa de viaje con una nota en la que se describe un plan,Bolso que contiene una nota detallando el plan,Un sac de sport contenant une note détaillant un plan,Un borsone con dentro un foglio che illustra il piano,詳細な計画内容が書かれているメモの入ったダッフルバッグ。,자세한 계획표가 든 더플백,Torba zawierająca notatkę z planem,Uma bolsa de academia com um bilhete descrevendo um plano,Bir planın ayrıntılarını anlatan bir not içeren spor çantası,一個行李袋，裡面有一張詳細說明計畫的紙條
<!MissingKey:Champ>,Champ,Champ,Champ,Champ,Champ,Champ,チャンプ,챔프,Champ,Champ,Champ,仟普
<!MissingKey:Vincent>,Vincent,Vincent,Vincent,Vincent,Vincent,Vincent,ヴィンセント,빈센트,Vincent,Vincent,Vincent,文森
<!MissingKey:Doug>,Doug,Doug,Doug,Doug,Doug,Doug,ダグ,더그,Doug,Doug,Doug,道格
<!MissingKey:Baxter>,Baxter,Baxter,Baxter,Baxter,Baxter,Baxter,バクスター,백스터,Baxter,Baxter,Baxter,巴斯特
cinema_bet_puzzle_text2,Jenny,Jenny,Jenny,Jenny,Jenny,Jenny,ジェニー,제니,Jenny,Jenny,Jenny,珍妮
auction_scroll_puzzle,"[id=1] [id=2] wurde bei der Auktion der Gesellschaft der Sieben Meere von [id=4] [id=5] beim Bieten für die [id=6] aus [id=7] [id=3] und entschied sich, sie stattdessen zu [id=8].
 
[id=9] [id=10] lenkte [id=11] [id=12] ab, während [id=13] [id=14] die [id=16] [id=15].

[id=17] [id=18] entdeckte oben [id=19] [id=20] beim [id=21] der [id=22] und es brach ein Handgemenge aus. 

[id=23] [id=24] [id=25] [id=26] [id=27] mit einem [id=29] in einen [id=28], was zum sofortigen Tod führte.
","At the Seven Seas Auction, [id=1] [id=2] was [id=3] by [id=4] [id=5] for the [id=6] from [id=7], and so decided to [id=8] it instead.
 
[id=9] [id=10] distracted [id=11] [id=12] while [id=13] [id=14] [id=15] their [id=16].

[id=17] [id=18] discovered [id=19] [id=20] [id=21] the [id=22] upstairs, and a fight ensued. 
[id=23] [id=24] [id=25] [id=26] [id=27] into a [id=28] with a [id=29], causing instant death.
","En la Subasta de los Siete Mares, [id=1] [id=2] pujó por la [id=6] de [id=7], pero [id=4] [id=5] [id=3] su puja. Es por ello que decidió que la iba a [id=8].
 
[id=9] [id=10] distrajo a [id=11] [id=12] y, mientras tanto, [id=13] [id=14] le [id=15] las [id=16].

[id=17] [id=18] sorprendió a [id=19] [id=20] [id=21] la [id=22] en el piso de arriba, lo que dio lugar a una pelea.
[id=23] [id=24] [id=25] a [id=26] [id=27] hacia una [id=28] con un [id=29] y este murió en el acto.
","En la subasta de Los Siete Mares, [id=4] [id=5] [id=3] a [id=1] [id=2] por la [id=6] de [id=7], así que decidió [id=8] dicho objeto, en su lugar.
 
[id=9] [id=10] distrajo a [id=11] [id=12] mientras [id=13] [id=14] [id=15] sus [id=16].

[id=17] [id=18] descubrió a [id=19] [id=20] [id=21] la [id=22] arriba y comenzó una pelea. 
[id=23] [id=24] [id=25] a [id=26] [id=27] contra la [id=28] con un [id=29], lo que provocó su muerte instantánea.
","À la vente aux enchères des Sept mers, [id=4] [id=5] a [id=3] [id=1] [id=2] aux enchères pour obtenir l'inestimable [id=6] de [id=7]. Cette dernière a donc décidé de [id=8] l'objet.
 
[id=9] [id=10] a distrait [id=11] [id=12] pendant que [id=13] [id=14] a [id=15] son [id=16].

[id=17] [id=18] a découvert [id=19] [id=20] [id=21] l'incontournable [id=22] à l'étage, et un combat s'en est suivi.

[id=23] [id=24] a [id=25] [id=26] [id=27] dans un [id=28] à coups de [id=29], le tuant instantanément.
","All'asta dei Sette Mari, l'offerta di [id=1] [id=2] per aggiudicarsi la [id=6] della [id=7] è stata [id=3] da [id=4] [id=5], così ha deciso di [id=8] l'oggetto.
 [id=9] [id=10] ha distratto [id=11] [id=12] e [id=13] [id=14] gli ha [id=15] le [id=16].
[id=17] [id=18] ha sorpreso [id=19] [id=20] mentre [id=21] la [id=22] al piano di sopra, e ne è seguita una colluttazione. 
[id=23] [id=24] ha [id=25] [id=26] [id=27] contro un [id=28] con un [id=29], uccidendolo sul colpo.
","七海洋 オークション にて、 [id=1] ・ [id=2] が [id=7] の [id=6] に 入札 した もの の、 [id=4] ・ [id=5] の せい で [id=3] して しまい、 代わり に [id=8] こと に した。

[id=9] ・ [id=10] が [id=11] ・ [id=12] の 気 を 引いて いる 間 に、 [id=13] ・ [id=14] が [id=16] を [id=15]。

[id=17] ・ [id=18] が [id=19] ・ [id=20] が 上の 階 で [id=22] を [id=21] 出して いる 姿 を 目撃 し、 争い が 始まった。 [id=23] ・ [id=24] が [id=29] を 使って [id=26] ・ [id=27] を [id=28] に [id=25] 付け、 即死 させた。","[id=1] [id=2]은(는) 세븐 시즈 경매에서 [id=4] [id=5]에게 [id=7]의 [id=6][id=3]. 그래서 대신 그것을 [id=8]하기로 결심한다.
 
[id=9] [id=10]이(가) [id=11] [id=12]의 주의를 딴 데로 돌리는 동안 [id=13] [id=14]은(는) 그 [id=16]을(를) [id=15].

[id=17] [id=18]은(는) [id=19] [id=20]이(가) 위층에서 [id=22]을(를) [id=21] 것을 발견했고 싸움이 벌어졌다.
 
[id=23] [id=24]은(는) [id=29]을(를) 사용해[id=26][id=27]을(를) [id=28](으)로 [id=25]. 이는 즉시 사망이라는 결과로 이어졌다.
","Na Aukcji Siedmiu Mórz osoba o nazwisku [id=1] [id=2] została [id=3] przez osobę o nazwisku [id=4] [id=5] w licytacji o [id=6] z [id=7], więc postanowiła [id=8] tę rzecz.
 
Osoba o nazwisku [id=9] [id=10] odwróciła uwagę osoby o nazwisku [id=11] [id=12], a osoba o nazwisku [id=13] [id=14] [id=15] tej osobie [id=16].

Osoba o nazwisku [id=17] [id=18] zobaczyła, jak osoba o nazwisku [id=19] [id=20] [id=21] na górze [id=22] i wywiązała się z tego walka.

Osoba o nazwisku [id=23] [id=24] [id=25] osobę o nazwisku [id=26] [id=27] w [id=28] (wykorzystując do tego [id=29]), co zakończyło się śmiercią tej drugiej.
","No Leilão dos Sete Mares, [id=4][id=5] deu um [id=3] que o de [id=1] [id=2] pela [id=6] de [id=7], então ela decidiu [id=8] o artigo.
 
[id=9] [id=10] distraiu [id=11] [id=12] enquanto [id=13] [id=14] [id=15] as [id=16].

[id=17] [id=18] descobriu [id=19] [id=20] [id=21] a [id=22] no andar de cima e uma briga começou. 

[id=23] [id=24] [id=25] [id=26] [id=27] na [id=28] com uma [id=29], matando-o na hora.
","[id=1] [id=2], Yedi Deniz Açık Artırması sırasında [id=7] kökenli bir [id=6] için verdiği teklif [id=4] [id=5] tarafından [id=3] bunu [id=8] kararı aldı.
 
[id=9] [id=10], [id=11] [id=12] adlı kişinin dikkatini dağıtırken [id=13] [id=14] adlı kişi de onun [id=16] [id=15].

[id=17] [id=18], [id=19] [id=20] adlı kişiyi üst katta bir [id=22] [id=21] yakaladı ve aralarında bir arbede yaşandı. 

 [id=23] [id=24], [id=26] [id=27] adlı kişiyi bir [id=29] aracılığıyla [id=28] [id=25] ve böylece bu kişinin ani ölümüne sebep oldu.
","七海 拍賣會 上、 [id=4] [id=5] [id=3] [id=1] [id=2]、 買走了 來自 [id=7] の [id=6]、 後者 だから [id=8] 彫像。

[id=9] [id=10] 拖住了 [id=11] [id=12]、 讓 [id=13] [id=14] [id=15] 对方 の [id=16]。

[id=17] [id=18] 上樓 之後、 發現 [id=19] [id=20] [id=21] [id=22]、 二人 隨即 扭打 在 一起。

最終、 [id=23] [id=24] 用 一根 [id=29] [id=25] [id=26] [id=27] 一把、 使其 撞上 [id=28] 並 導致 触电 身亡。"
<!MissingKey:Chen>,Chen,Chen,Chen,Chen,Chen,Chen,チェン,첸,Chen,Chen,Chen,陳
<!MissingKey:Laura>,Laura,Laura,Laura,Laura,Laura,Laura,ローラ,로라,Laura,Laura,Laura,蘿拉
auction_night_button,20:41 Uhr,8.41pm,20:41,8.41 p. m.,20 h 41,20:41,午後8時41分,8:41pm,20:41,20h41,20.41,晚上 8:41
auction_1day_tesa_money_tooltip,18.000 ‡,"‡18,000",18 000 ‡,‡18 000,18 000 ‡,‡18.000,"‡18,000","‡18,000",18 000 ‡,‡18.000,‡18.000,"‡18,000"
prison_blade_tooltip,Ein stumpfes Sägeblatt.,A blunt hacksaw blade,Una hoja de sierra desafilada,Hoja de sierra sin filo,Une lame de scie à métaux émoussée,La lama di un seghetto smussata,鈍い弓のこの刃,무딘 쇠톱날,Stępiona piła,Uma serra cega,Kör bir demir testeresi bıçağı,一條鈍的鋼鋸條
"<!MissingKey:Tonight, we will see <link=Smudge2> Bertrand </link> <link=Smudge3> lose </link> his<link=Smudge1> head </link>>","Heute sehen wir, wie <link=Smudge2> Bertrand </link> seinen <link=Smudge3> lose </link> <link=Smudge1> head </link>","Tonight, we will see <link=Smudge2> Bertrand </link> <link=Smudge3> lose </link> his<link=Smudge1> head </link>",Esta noche veremos a <link=Smudge2> Bertrand </link>  <link=Smudge3> lose </link> su <link=Smudge1> head </link>,Esta noche veremos a <link=Smudge2> Bertrand </link>  <link=Smudge3> lose </link> su<link=Smudge1> head </link>,"Ce soir, nous allons voir <link=Smudge2> Bertrand </link> <link=Smudge3> lose </link> son atypique <link=Smudge1> head </link>.",Stasera vedremo <link=Smudge2> Bertrand </link>  <link=Smudge3> lose </link> la<link=Smudge1> head </link>,今夜<link=Smudge2> Bertrand </link> が<link=Smudge1> head </link>を<link=Smudge3> lose </link>場面が見られる,오늘밤 우리는 <link=Smudge2> Bertrand </link>가 <link=Smudge1> head </link> 를 <link=Smudge3> lose </link> 것을 볼 것이다.,"Zobaczymy dziś, jak  <link=Smudge2> Bertrand </link>. <link=Smudge3> lose </link> swoją<link=Smudge1> head </link>","Hoje à noite, veremos <link=Smudge2> Bertrand </link>  <link=Smudge3> lose </link> a <link=Smudge1> head </link>",Bu akşam göreceğiz: <link=Smudge2> Bertrand </link>  <link=Smudge3> lose </link>  <link=Smudge1> head </link>.,今天我們會看<link=Smudge2> Bertrand </link> <link=Smudge1> head </link>他的<link=Smudge3> lose </link>
